keyword,priority,volume,kd,cpc,intent,seed,flag,published,Ссылка конкурента 1,Ссылка конкурента 2,Ссылка конкурента 3,Заголовок конкурента 1,Заголовок конкурента 2,Заголовок конкурента 3,Сниппет конкурента 1,Сниппет конкурента 2,Сниппет конкурента 3
ai minutes,2,110,45,3.03,I,meeting summary,ok,,,,,,,,,,
meeting brief,2,110,15,0,I,meeting summary,ok,,,,,,,,,,
meeting briefs,2,110,12,0,I,meeting summary,ok,,,,,,,,,,
minute taking app,2,110,24,3.37,I,meeting summary,ok,,,,,,,,,,
minutes taking app,2,110,30,3.37,I,meeting summary,ok,,,,,,,,,,
summary of conference,2,110,6,0,I,meeting summary,ok,,,,,,,,,,
ai meeting tool,2,110,62,5.34,I,meeting summary,ok,,,,,,,,,,
where the mountain meets the moon summary,2,260,27,0.24,I,meeting summary,ok,,,,,,,,,,
5 people you meet in heaven summary,2,210,13,0.06,I,meeting summary,ok,,,,,,,,,,
five people you meet in heaven summary,2,210,13,0.06,I,meeting summary,ok,,,,,,,,,,
5 people you meet in heaven book summary,2,210,27,0.06,I,meeting summary,ok,,,,,,,,,,
summary of five person you meet in heaven,2,210,20,0.06,I,meeting summary,ok,,,,,,,,,,
summary five people you meet in heaven,2,210,20,0.06,I,meeting summary,ok,,,,,,,,,,
summary of five people you meet in heaven,2,210,17,0.06,I,meeting summary,ok,,,,,,,,,,
the people we meet on vacation summary,2,210,15,0.02,I,meeting summary,ok,,,,,,,,,,
meet the robinsons summary,2,140,34,0,I,meeting summary,ok,,,,,,,,,,
death by meeting summary,2,110,17,0.27,I,meeting summary,ok,,,,,,,,,,
meet joe black plot summary,2,110,32,0,I,meeting summary,ok,,,,,,,,,,
death by meetings summary,2,110,22,0.27,I,meeting summary,ok,,,,,,,,,,
teams meeting summary,2,90,13,2.41,I,meeting summary,ok,,,,,,,,,,
summary of people we meet on vacation,2,90,14,0.03,I,meeting summary,ok,,,,,,,,,,
google meet ai summary,2,90,23,3.75,I,meeting summary,ok,,,,,,,,,,
boy meets boy summary,2,80,20,0,I,meeting summary,ok,,,,,,,,,,
going to meet the man summary,2,70,10,0,I,meeting summary,ok,,,,,,,,,,
meeting summary example,2,70,16,0,I,meeting summary,ok,,,,,,,,,,
one minute manager meets the monkey summary,2,70,11,0.47,I,meeting summary,ok,,,,,,,,,,
meeting summary notes,2,70,40,3.27,I,meeting summary,ok,,,,,,,,,,
meeting summary sample,2,70,24,0,I,meeting summary,ok,,,,,,,,,,
sample meeting summary,2,70,18,0,I,meeting summary,ok,,,,,,,,,,
sample of meeting summary,2,70,18,0,I,meeting summary,ok,,,,,,,,,,
the one minute manager meets the monkey summary,2,70,11,0.47,I,meeting summary,ok,,,,,,,,,,
example meeting summary,2,70,14,0,I,meeting summary,ok,,,,,,,,,,
people we meet on vacation plot summary,2,70,21,0,I,meeting summary,ok,,,,,,,,,,
ai meeting summary tool,2,70,45,3.37,I,meeting summary,ok,,,,,,,,,,
example of meeting summary,2,70,19,0,I,meeting summary,ok,,,,,,,,,,
ai meeting summary tools,2,70,50,3.37,I,meeting summary,ok,,,,,,,,,,
meeting of the estates general summary,2,50,29,0,I,meeting summary,ok,,,,,,,,,,
how to write a meeting summary,2,50,8,0,I,meeting summary,ok,,,,,,,,,,
fomc meeting summary,2,50,36,0,I,meeting summary,ok,,,,,,,,,,
the meeting of the estates general summary,2,50,29,0,I,meeting summary,ok,,,,,,,,,,
how to write meeting summary,2,50,19,0,I,meeting summary,ok,,,,,,,,,,
how to write summary of meeting,2,50,11,0,I,meeting summary,ok,,,,,,,,,,
summary meeting,2,50,31,3.24,I,meeting summary,ok,,,,,,,,,,
summary of a meeting,2,50,19,3.24,I,meeting summary,ok,,,,,,,,,,
summary of the meeting of the estates general,2,50,31,0,I,meeting summary,ok,,,,,,,,,,
meet me in st louis summary,2,40,26,0,I,meeting summary,ok,,,,,,,,,,
meeting minutes summary,2,40,25,2.69,I,meeting summary,ok,,,,,,,,,,
summary of meeting minutes,2,40,18,2.69,I,meeting summary,ok,,,,,,,,,,
what is meet joe black about summary,2,40,32,0,I,meeting summary,ok,,,,,,,,,,
summary of minutes of meeting,2,40,15,2.69,I,meeting summary,ok,,,,,,,,,,
summary minutes of meeting,2,40,12,2.69,I,meeting summary,ok,,,,,,,,,,
meeting summary email,2,30,26,0,I,meeting summary,ok,,,,,,,,,,
death by meeting summary pdf,2,30,12,0,I,meeting summary,ok,,,,,,,,,,
meeting notes summary,2,30,35,0,I,meeting summary,ok,,,,,,,,,,
where the mountain meets the moon chapter summary,2,30,32,0,I,meeting summary,ok,,,,,,,,,,
meeting note summary,2,30,43,0,I,meeting summary,ok,,,,,,,,,,
people you meet on vacation summary,2,30,21,0,I,meeting summary,ok,,,,,,,,,,
alcoholics anonymous meeting summary,2,20,48,0,I,meeting summary,ok,,,,,,,,,,
boy meets world summary,2,20,26,0,I,meeting summary,ok,,,,,,,,,,
aa meeting summary,2,20,26,0,I,meeting summary,ok,,,,,,,,,,
going to meet the man james baldwin summary,2,20,12,0,I,meeting summary,ok,,,,,,,,,,
meet the parents summary,2,20,33,0,I,meeting summary,ok,,,,,,,,,,
meeting summary template word,2,20,32,0,I,meeting summary,ok,,,,,,,,,,
meet the fockers summary,2,20,27,0,I,meeting summary,ok,,,,,,,,,,
meeting summary email template,2,20,26,0,"I,N",meeting summary,ok,,,,,,,,,,
people we meet on vacation summary,2,20,15,0.03,I,meeting summary,ok,,,,,,,,,,
fomc meeting today summary,2,20,50,0,"I,N",meeting summary,ok,,,,,,,,,,
going to meet the man by james baldwin summary,2,20,15,0,I,meeting summary,ok,,,,,,,,,,
aa meetings summary,2,20,36,0,I,meeting summary,ok,,,,,,,,,,
google meet summary ai,2,20,41,2.76,I,meeting summary,ok,,,,,,,,,,
meet joe black summary,2,10,26,0,"I,N",meeting summary,ok,,,,,,,,,,
summary of the five people you meet in heaven,2,10,19,0.05,I,meeting summary,ok,,,,,,,,,,
the five people you meet in heaven chapter summary,2,10,6,0,I,meeting summary,ok,,,,,,,,,,
the five people you meet in heaven summary,2,10,19,0.05,I,meeting summary,ok,,,,,,,,,,
bad kitty meets the baby summary,2,10,6,0,I,meeting summary,ok,,,,,,,,,,
until we meet again anne schraff book summary,2,10,5,0,I,meeting summary,ok,,,,,,,,,,
until we meet again bluford high summary,2,10,8,0,I,meeting summary,ok,,,,,,,,,,
until we meet again anne schraff summary,2,10,5,0,I,meeting summary,ok,,,,,,,,,,
song of the last meeting summary,2,10,19,0,I,meeting summary,ok,,,,,,,,,,
until we meet again anne schraff chapter summaries,2,10,5,0,I,meeting summary,ok,,,,,,,,,,
the five people you meet in heaven short summary,2,10,26,0,I,meeting summary,ok,,,,,,,,,,
the five people you meet in heaven book summary,2,10,19,0.05,I,meeting summary,ok,,,,,,,,,,
the five people you meet in heaven plot summary,2,10,19,0.05,I,meeting summary,ok,,,,,,,,,,
5 people you meet in heaven chapter summary,2,10,15,0,"I,N",meeting summary,ok,,,,,,,,,,
the 5 people you meet in heaven book summary,2,10,29,0.05,I,meeting summary,ok,,,,,,,,,,
the 5 people you meet in heaven chapter summaries,2,10,6,0,I,meeting summary,ok,,,,,,,,,,
chapter summaries of the five people you meet in heaven,2,10,6,0,I,meeting summary,ok,,,,,,,,,,
the five person you meet in heaven summary,2,10,20,0.05,I,meeting summary,ok,,,,,,,,,,
brief summary of the five people you meet in heaven,2,10,23,0,I,meeting summary,ok,,,,,,,,,,
plot summary of the five people you meet in heaven,2,10,15,0,I,meeting summary,ok,,,,,,,,,,
the five people you meet in heaven movie summary,2,10,23,0,I,meeting summary,ok,,,,,,,,,,
the summary of the five people you meet in heaven,2,10,26,0.05,I,meeting summary,ok,,,,,,,,,,
teams ai meeting notes,2,590,20,2.47,I,meeting recap,ok,,,,,,,,,,
meeting summary,2,390,31,3.47,I,meeting recap,ok,,,,,,,,,,
intelligent recap,2,170,12,2.56,I,meeting recap,ok,,,,,,,,,,
meeting recap email template,2,140,23,0,I,meeting recap,ok,,,,,,,,,,
meeting recap email example,2,140,23,0,I,meeting recap,ok,,,,,,,,,,
recap meeting email template,2,140,25,0,I,meeting recap,ok,,,,,,,,,,
recap email,2,140,14,0,I,meeting recap,ok,,,,,,,,,,
meeting recap email sample,2,140,26,0,I,meeting recap,ok,,,,,,,,,,
meeting notes email,2,90,16,0,I,meeting recap,ok,,,,,,,,,,
ai recap,2,70,26,1.62,I,meeting recap,ok,,,,,,,,,,
recap email sample,2,70,20,2.56,I,meeting recap,ok,,,,,,,,,,
recap email template,2,70,14,2.56,I,meeting recap,ok,,,,,,,,,,
meeting summarization,2,70,42,2.81,I,meeting recap,ok,,,,,,,,,,
meeting summarizer,2,70,38,2.81,I,meeting recap,ok,,,,,,,,,,
meeting overview,2,50,32,0,I,meeting recap,ok,,,,,,,,,,
overview meeting,2,50,13,0,I,meeting recap,ok,,,,,,,,,,
summarize a meeting,2,50,42,3.24,I,meeting recap,ok,,,,,,,,,,
summarize meeting,2,50,31,3.24,I,meeting recap,ok,,,,,,,,,,
after meeting notes,2,40,22,0,I,meeting recap,ok,,,,,,,,,,
post meeting note,2,40,11,0,I,meeting recap,ok,,,,,,,,,,
summary minutes,2,40,29,2.69,I,meeting recap,ok,,,,,,,,,,
post meeting notes,2,40,17,0,I,meeting recap,ok,,,,,,,,,,
summarize meeting minutes,2,40,38,2.69,I,meeting recap,ok,,,,,,,,,,
summary discussion,2,40,13,0,I,meeting recap,ok,,,,,,,,,,
summary of minutes,2,40,15,2.69,I,meeting recap,ok,,,,,,,,,,
how to write a recap,2,30,11,0,I,meeting recap,ok,,,,,,,,,,
how to write a recap email,2,30,17,0,I,meeting recap,ok,,,,,,,,,,
meeting conclusion,2,30,8,0,I,meeting recap,ok,,,,,,,,,,
meeting recap email,2,30,27,0,I,meeting recap,ok,,,,,,,,,,
meeting recap notes,2,30,25,0,I,meeting recap,ok,,,,,,,,,,
takeaways from a meeting,2,30,11,0,I,meeting recap,ok,,,,,,,,,,
post meeting notes template,2,30,37,0,I,meeting recap,ok,,,,,,,,,,
follow up meeting notes,2,30,30,0,"I,N",meeting recap,ok,,,,,,,,,,
meeting follow up notes,2,30,33,0,I,meeting recap,ok,,,,,,,,,,
follow up notes after meeting,2,30,33,0,"I,N",meeting recap,ok,,,,,,,,,,
how to write recap email,2,30,20,0,I,meeting recap,ok,,,,,,,,,,
recap meeting email,2,30,24,0,I,meeting recap,ok,,,,,,,,,,
takeaways from meeting,2,30,11,0,I,meeting recap,ok,,,,,,,,,,
takeaways from the meeting,2,30,5,0,I,meeting recap,ok,,,,,,,,,,
how to recap a meeting in an email,2,20,11,0,I,meeting recap,ok,,,,,,,,,,
how to write a recap of a meeting,2,10,22,1.5,I,meeting recap,ok,,,,,,,,,,
business meeting recap template,2,10,35,0,"I,N",meeting recap,ok,,,,,,,,,,
how to write a meeting recap email,2,10,21,0,"I,N",meeting recap,ok,,,,,,,,,,
recap email after meeting sample,2,10,26,0,"I,N",meeting recap,ok,,,,,,,,,,
recap email after meeting template,2,10,32,0,"I,N",meeting recap,ok,,,,,,,,,,
recap for meeting,2,10,21,0,I,meeting recap,ok,,,,,,,,,,
fed meeting today recap,2,10,56,0,I,meeting recap,ok,,,,,,,,,,
follow up email after meeting to recap,2,10,33,0,"I,N",meeting recap,ok,,,,,,,,,,
how to write a recap email after meeting,2,10,24,0,"I,N",meeting recap,ok,,,,,,,,,,
meeting recap template email,2,10,31,0,"I,N",meeting recap,ok,,,,,,,,,,
meeting recap example email,2,10,26,0,I,meeting recap,ok,,,,,,,,,,
meeting recap automation,2,0,70,0,I,meeting recap,ok,,,,,,,,,,
ai note taker,2,27100,87,3.12,I,ai meeting summary,ok,,,,,,,,,,
note taker,2,14800,92,1.63,I,ai meeting summary,ok,,,,,,,,,,
ai note taking,2,14800,90,3.12,I,ai meeting summary,ok,,,,,,,,,,
meeting assistant,2,3600,71,4.21,I,ai meeting summary,ok,,,,,,,,,,
ai note taking app,2,3600,63,3.16,I,ai meeting summary,ok,,,,,,,,,,
ai meeting assistant,2,2900,69,4.04,I,ai meeting summary,ok,,,,,,,,,,
ai note-taking,2,2400,71,3.12,I,ai meeting summary,ok,,,,,,,,,,
ai notetaker,2,2400,74,3.2,I,ai meeting summary,ok,,,,,,,,,,
best ai note taking app,2,1900,71,2.66,I,ai meeting summary,ok,,,,,,,,,,
meeting recording,2,1800,70,3.59,I,ai meeting summary,ok,,,,,,,,,,
notetaker,2,1800,71,2.59,I,ai meeting summary,ok,,,,,,,,,,
note taking ai,2,1600,69,3.03,I,ai meeting summary,ok,,,,,,,,,,
meeting recorder,2,1300,64,3.59,I,ai meeting summary,ok,,,,,,,,,,
note taker ai,2,1300,71,2.94,I,ai meeting summary,ok,,,,,,,,,,
ai notetaking,2,1300,72,3.12,I,ai meeting summary,ok,,,,,,,,,,
ai note,2,1100,64,1.33,I,ai meeting summary,ok,,,,,,,,,,
free ai note taker,2,740,44,2.42,I,ai meeting summary,ok,,,,,,,,,,
takes notes,2,610,43,1.39,I,ai meeting summary,ok,,,,,,,,,,
meeting recording app,2,590,29,3.86,I,ai meeting summary,ok,,,,,,,,,,
take notes for me,2,590,45,2.43,I,ai meeting summary,ok,,,,,,,,,,
meeting recorder app,2,590,32,3.86,I,ai meeting summary,ok,,,,,,,,,,
ai note taker for zoom,2,590,31,3.55,I,ai meeting summary,ok,,,,,,,,,,
record a meeting app,2,590,18,3.86,I,ai meeting summary,ok,,,,,,,,,,
app for recording meetings,2,590,27,3.86,I,ai meeting summary,ok,,,,,,,,,,
teams ai note taker,2,590,32,2.94,I,ai meeting summary,ok,,,,,,,,,,
recording meeting minutes,2,480,17,3.19,I,ai meeting summary,ok,,,,,,,,,,
meeting transcription app,2,480,44,3.93,I,ai meeting summary,ok,,,,,,,,,,
meeting minutes record,2,480,22,3.19,I,ai meeting summary,ok,,,,,,,,,,
meeting minutes recording,2,480,28,3.19,I,ai meeting summary,ok,,,,,,,,,,
meeting transcribe,2,480,50,3.88,I,ai meeting summary,ok,,,,,,,,,,
recorder for meeting minutes,2,480,23,3.19,I,ai meeting summary,ok,,,,,,,,,,
meeting minutes recorder,2,480,44,3.19,I,ai meeting summary,ok,,,,,,,,,,
meeting note taker app,2,480,49,3.72,I,ai meeting summary,ok,,,,,,,,,,
minutes meeting recorder,2,480,38,3.19,I,ai meeting summary,ok,,,,,,,,,,
zoom ai transcription,2,480,26,2.39,I,ai meeting summary,ok,,,,,,,,,,
app that takes notes for you,2,480,34,2.92,I,ai meeting summary,ok,,,,,,,,,,
ai recording,2,480,36,2.39,"L,C",ai meeting summary,ok,,,,,,,,,,
record the minutes,2,480,20,3.19,I,ai meeting summary,ok,,,,,,,,,,
meeting note taking app,2,480,37,3.72,I,ai meeting summary,ok,,,,,,,,,,
best meeting note taking app,2,480,19,3.17,I,ai meeting summary,ok,,,,,,,,,,
recording meetings for minutes,2,480,11,3.19,I,ai meeting summary,ok,,,,,,,,,,
notes zoom,2,480,23,2.3,I,ai meeting summary,ok,,,,,,,,,,
meeting minute recorder,2,480,45,3.19,I,ai meeting summary,ok,,,,,,,,,,
record minutes of meeting,2,480,17,3.19,I,ai meeting summary,ok,,,,,,,,,,
recording minutes at meetings,2,480,21,3.19,I,ai meeting summary,ok,,,,,,,,,,
recording minutes for meetings,2,480,22,3.19,I,ai meeting summary,ok,,,,,,,,,,
recording minutes of meeting,2,480,10,3.19,I,ai meeting summary,ok,,,,,,,,,,
ai meeting recorder,2,480,40,3.17,I,ai meeting summary,ok,,,,,,,,,,
minute taking for meetings,2,480,22,1.18,I,ai meeting summary,ok,,,,,,,,,,
ai notetakers,2,480,64,3.63,I,ai meeting summary,ok,,,,,,,,,,
free ai meeting note taker,2,480,40,2.97,I,ai meeting summary,ok,,,,,,,,,,
ai note app,2,480,41,1.57,I,ai meeting summary,ok,,,,,,,,,,
note takers,2,440,61,1.63,I,ai meeting summary,ok,,,,,,,,,,
automatic note taker,2,390,47,2.88,I,ai meeting summary,ok,,,,,,,,,,
ai notes,2,390,43,1.33,I,ai meeting summary,ok,,,,,,,,,,
auto note taker,2,390,52,2.88,I,ai meeting summary,ok,,,,,,,,,,
computerized note taker,2,390,33,1.38,I,ai meeting summary,ok,,,,,,,,,,
ai note taking apps,2,390,32,2.88,I,ai meeting summary,ok,,,,,,,,,,
ai note taker for in person meetings,2,390,45,3.54,I,ai meeting summary,ok,,,,,,,,,,
note taker free,2,390,46,1.64,I,ai meeting summary,ok,,,,,,,,,,
zoom ai note taker,2,390,49,2.66,I,ai meeting summary,ok,,,,,,,,,,
summary app,2,360,25,1.17,I,ai meeting summary,ok,,,,,,,,,,
ai note taking tools,2,360,53,3.7,I,ai meeting summary,ok,,,,,,,,,,
meeting transcription software,2,320,57,3.39,I,ai meeting summary,ok,,,,,,,,,,
minute notes,2,320,40,2.39,I,ai meeting summary,ok,,,,,,,,,,
minutes meeting,2,320,22,1.85,I,ai meeting summary,ok,,,,,,,,,,
minute note,2,320,24,2.39,I,ai meeting summary,ok,,,,,,,,,,
ai notetaker for zoom,2,320,31,2.84,I,ai meeting summary,ok,,,,,,,,,,
ai notes taker,2,320,44,3.12,I,ai meeting summary,ok,,,,,,,,,,
note taking ai app,2,320,38,3.06,I,ai meeting summary,ok,,,,,,,,,,
best ai notetaker,2,320,40,2.57,I,ai meeting summary,ok,,,,,,,,,,
best note taking ai,2,320,39,2.55,I,ai meeting summary,ok,,,,,,,,,,
ai meeting note taker free,2,320,42,3.28,I,ai meeting summary,ok,,,,,,,,,,
free ai notetaker,2,320,44,2.85,I,ai meeting summary,ok,,,,,,,,,,
meeting ai note taker,2,320,49,4.13,I,ai meeting summary,ok,,,,,,,,,,
ai meeting summary for teams,2,10,50,0,"I,N",ai meeting summary,ok,,,,,,,,,,
ai meeting summary for google meet,2,0,46,0,I,ai meeting summary,ok,,,,,,,,,,
minutes a,2,47500,83,0,I,meeting summary generator,ok,,,,,,,,,,
ai summarization,2,18100,92,0.66,I,meeting summary generator,ok,,,,,,,,,,
ai summarize,2,12100,90,0.66,I,meeting summary generator,ok,,,,,,,,,,
ai summary,2,3200,69,1,I,meeting summary generator,ok,,,,,,,,,,
record meeting,2,610,40,3.59,I,meeting summary generator,ok,,,,,,,,,,
transcription app iphone,2,590,40,1.72,I,meeting summary generator,ok,,,,,,,,,,
meeting record,2,590,34,3.06,I,meeting summary generator,ok,,,,,,,,,,
record notes,2,590,42,1.58,I,meeting summary generator,ok,,,,,,,,,,
transcribe app iphone,2,590,39,1.72,I,meeting summary generator,ok,,,,,,,,,,
ai summarizer free,2,590,63,1,"I,N",meeting summary generator,ok,,,,,,,,,,
transcribe app for iphone,2,590,36,1.72,I,meeting summary generator,ok,,,,,,,,,,
recording note,2,590,58,1.58,I,meeting summary generator,ok,,,,,,,,,,
ai youtube summary,2,590,41,0.09,I,meeting summary generator,ok,,,,,,,,,,
audio note taking,2,390,44,2.67,I,meeting summary generator,ok,,,,,,,,,,
summarize notes,2,390,47,1.12,I,meeting summary generator,ok,,,,,,,,,,
voice note taker,2,320,50,2.14,I,meeting summary generator,ok,,,,,,,,,,
voice note taking,2,320,54,2.14,I,meeting summary generator,ok,,,,,,,,,,
best free ai meeting note taker,2,320,44,2.19,I,meeting summary generator,ok,,,,,,,,,,
meeting transcript,2,260,56,3.12,I,meeting summary generator,ok,,,,,,,,,,
record and transcribe meetings,2,260,29,3.52,I,meeting summary generator,ok,,,,,,,,,,
voice recorder note taker,2,260,44,1.69,I,meeting summary generator,ok,,,,,,,,,,
minutes template,2,22200,86,1.01,I,meeting summary template,ok,,,,,,,,,,
meeting minutes template,2,18100,90,1.01,I,meeting summary template,ok,,,,,,,,,,
meeting notes template,2,6600,71,1.01,I,meeting summary template,ok,,,,,,,,,,
meeting minutes,2,6600,68,1.94,I,meeting summary template,ok,,,,,,,,,,
minutes of minutes,2,6600,65,1.94,I,meeting summary template,ok,,,,,,,,,,
meeting template,2,810,35,1.39,I,meeting summary template,ok,,,,,,,,,,
meetings minutes,2,740,15,1.94,I,meeting summary template,ok,,,,,,,,,,
committee meeting minutes,2,590,23,1.64,I,meeting summary template,ok,,,,,,,,,,
committee minutes,2,590,12,1.64,I,meeting summary template,ok,,,,,,,,,,
meeting notes sample,2,590,29,1.15,I,meeting summary template,ok,,,,,,,,,,
