keyword,priority,volume,kd,cpc,intent,seed,flag,published,Ссылка конкурента 1,Ссылка конкурента 2,Ссылка конкурента 3,Заголовок конкурента 1,Заголовок конкурента 2,Заголовок конкурента 3,Сниппет конкурента 1,Сниппет конкурента 2,Сниппет конкурента 3
ai notes,1,390,43,1.33,I,ai meeting notes,ok,,,,,,,,,,
auto note taker,1,390,52,2.88,I,ai meeting notes,ok,,,,,,,,,,
computerized note taker,1,390,33,1.38,I,ai meeting notes,ok,,,,,,,,,,
audio note taking,1,390,44,2.67,I,ai meeting notes,ok,,,,,,,,,,
meeting summaries,1,390,50,3.47,I,ai meeting notes,ok,,,,,,,,,,
best notetaker,1,390,42,1.72,I,ai meeting notes,ok,,,,,,,,,,
summary of meetings,1,390,32,3.47,I,ai meeting notes,ok,,,,,,,,,,
ai note taking apps,1,390,32,2.88,I,ai meeting notes,ok,,,,,,,,,,
ai note taker for in person meetings,1,390,45,3.54,I,ai meeting notes,ok,,,,,,,,,,
best note takers,1,390,26,1.72,I,ai meeting notes,ok,,,,,,,,,,
note taker free,1,390,46,1.64,I,ai meeting notes,ok,,,,,,,,,,
zoom ai note taker,1,390,49,2.66,I,ai meeting notes,ok,,,,,,,,,,
summary app,1,360,25,1.17,I,ai meeting notes,ok,,,,,,,,,,
ai meeting note taker free,1,320,42,3.28,I,ai meeting notes,ok,,,,,,,,,,
meeting ai note taker,1,320,49,4.13,I,ai meeting notes,ok,,,,,,,,,,
best free ai meeting note taker,1,320,44,2.19,I,ai meeting notes,ok,,,,,,,,,,
zoom ai meeting notes,1,320,39,2.29,I,ai meeting notes,ok,,,,,,,,,,
ai note taker for meetings,1,260,46,4.73,I,ai meeting notes,ok,,,,,,,,,,
microsoft teams ai meeting notes,1,210,26,2.07,I,ai meeting notes,ok,,,,,,,,,,
ai note taker for google meet,1,210,31,6.45,I,ai meeting notes,ok,,,,,,,,,,
meeting note taker ai,1,210,56,3.97,I,ai meeting notes,ok,,,,,,,,,,
meeting note taking ai,1,210,56,3.97,I,ai meeting notes,ok,,,,,,,,,,
ai note taking for meetings,1,210,45,4.14,I,ai meeting notes,ok,,,,,,,,,,
ai note taker for google meets,1,210,23,6.45,I,ai meeting notes,ok,,,,,,,,,,
ai tools for meeting notes,1,170,45,3.21,I,ai meeting notes,ok,,,,,,,,,,
ai for meeting notes,1,170,57,3.85,I,ai meeting notes,ok,,,,,,,,,,
ai meeting notes free,1,170,41,2.61,I,ai meeting notes,ok,,,,,,,,,,
google meeting ai notes,1,140,27,3.75,I,ai meeting notes,ok,,,,,,,,,,
google meet ai notes,1,140,27,3.75,I,ai meeting notes,ok,,,,,,,,,,
google meet ai note,1,140,19,3.75,I,ai meeting notes,ok,,,,,,,,,,
google meets ai notes,1,140,27,3.75,I,ai meeting notes,ok,,,,,,,,,,
zoom meeting notes ai,1,110,39,2.59,I,ai meeting notes,ok,,,,,,,,,,
google meet ai note taking,1,110,19,3.72,I,ai meeting notes,ok,,,,,,,,,,
ai note taker google meet,1,110,19,4.85,I,ai meeting notes,ok,,,,,,,,,,
how to use ai to take meeting notes,1,90,40,2.02,I,ai meeting notes,ok,,,,,,,,,,
teams meeting notes ai,1,90,34,2.93,I,ai meeting notes,ok,,,,,,,,,,
best meeting ai note taker,1,90,32,4.16,I,ai meeting notes,ok,,,,,,,,,,
google meet ai note taker free,1,90,19,2.05,I,ai meeting notes,ok,,,,,,,,,,
ai teams meeting notes,1,70,32,3.17,I,ai meeting notes,ok,,,,,,,,,,
google meet ai meeting notes,1,70,24,4.13,I,ai meeting notes,ok,,,,,,,,,,
ai meeting notes in teams,1,50,19,2.34,I,ai meeting notes,ok,,,,,,,,,,
ai to take meeting notes,1,50,53,3.84,I,ai meeting notes,ok,,,,,,,,,,
free ai note taker for google meet,1,50,19,4.25,I,ai meeting notes,ok,,,,,,,,,,
google meet note taker ai,1,50,19,3.41,I,ai meeting notes,ok,,,,,,,,,,
microsoft teams meeting notes ai,1,40,26,2.29,I,ai meeting notes,ok,,,,,,,,,,
google meeting notes ai,1,40,25,2.32,I,ai meeting notes,ok,,,,,,,,,,
ai zoom meeting note taker,1,30,52,2.73,I,ai meeting notes,ok,,,,,,,,,,
ai for zoom meeting notes,1,30,59,3,I,ai meeting notes,ok,,,,,,,,,,
ai meeting notes zoom,1,30,42,2.34,I,ai meeting notes,ok,,,,,,,,,,
ai google meet note taker,1,30,25,5.15,I,ai meeting notes,ok,,,,,,,,,,
ai note taking for google meet,1,30,25,3.97,I,ai meeting notes,ok,,,,,,,,,,
meeting notes ai,1,20,56,3.88,I,ai meeting notes,ok,,,,,,,,,,
zoom meeting ai notes,1,20,46,2.09,I,ai meeting notes,ok,,,,,,,,,,
ai meeting note taker google meet,1,20,27,3.14,I,ai meeting notes,ok,,,,,,,,,,
ai note taker for google meet free,1,20,24,3.61,I,ai meeting notes,ok,,,,,,,,,,
ai note taking google meet,1,20,24,9.26,I,ai meeting notes,ok,,,,,,,,,,
ai notes for google meet,1,20,39,1.76,I,ai meeting notes,ok,,,,,,,,,,
ai notes google meet,1,20,35,6.83,I,ai meeting notes,ok,,,,,,,,,,
free google meet ai note taker,1,20,21,4.49,I,ai meeting notes,ok,,,,,,,,,,
otter ai meeting notes,1,10,47,0.9,"I,N",ai meeting notes,ok,,,,,,,,,,
ai meeting notes taker,1,10,56,4.3,I,ai meeting notes,ok,,,,,,,,,,
google meet ai note taker,1,10,22,4.37,I,ai meeting notes,ok,,,,,,,,,,
google meets ai note taker,1,10,23,4.37,I,ai meeting notes,ok,,,,,,,,,,
google meeting ai note taker,1,10,25,4.37,I,ai meeting notes,ok,,,,,,,,,,
meeting notes and ai,1,0,57,0,"I,N",ai meeting notes,ok,,,,,,,,,,
meeting transcription note taker app notes ai ai taking notes,1,0,56,0,I,ai meeting notes,ok,,,,,,,,,,
meeting transcription note taking app notes ai ai taking notes,1,0,48,0,I,ai meeting notes,ok,,,,,,,,,,
ai meeting notes for investors,1,0,47,0,I,ai meeting notes,ok,,,,,,,,,,
ai meeting notes for bookkeepers,1,0,31,0,I,ai meeting notes,ok,,,,,,,,,,
ai meeting notes for accountants,1,0,45,0,I,ai meeting notes,ok,,,,,,,,,,
ai meeting notes for bookkeeping,1,0,38,0,I,ai meeting notes,ok,,,,,,,,,,
ai meeting notes integration,1,0,64,0,I,ai meeting notes,ok,,,,,,,,,,
voice note,1,8000,68,0.74,I,ai note taker,ok,,,,,,,,,,
note voice,1,1900,65,0.74,I,ai note taker,ok,,,,,,,,,,
note maker,1,1500,61,1.13,I,ai note taker,ok,,,,,,,,,,
notes make,1,1500,61,0.92,I,ai note taker,ok,,,,,,,,,,
make notes,1,990,43,1.12,I,ai note taker,ok,,,,,,,,,,
ai meeting notes,1,810,54,3.3,I,ai note taker,ok,,,,,,,,,,
record note,1,590,42,1.58,I,ai note taker,ok,,,,,,,,,,
apps for recording lectures,1,590,6,1.97,I,ai note taker,ok,,,,,,,,,,
note record,1,590,47,1.58,I,ai note taker,ok,,,,,,,,,,
notes record,1,590,35,1.58,I,ai note taker,ok,,,,,,,,,,
notes maker,1,540,42,1.13,I,ai note taker,ok,,,,,,,,,,
create notes,1,500,49,0.97,I,ai note taker,ok,,,,,,,,,,
note creator,1,480,42,0.96,I,ai note taker,ok,,,,,,,,,,
note taker definition,1,480,14,0,I,ai note taker,ok,,,,,,,,,,
ai recorder,1,480,35,1.71,I,ai note taker,ok,,,,,,,,,,
voice recorder for notes,1,480,43,0.9,I,ai note taker,ok,,,,,,,,,,
note voice recorder,1,480,40,0.9,I,ai note taker,ok,,,,,,,,,,
ai note generator,1,480,41,1.81,I,ai note taker,ok,,,,,,,,,,
audio to notes,1,390,45,1.39,I,ai note taker,ok,,,,,,,,,,
best note taker,1,390,35,1.72,I,ai note taker,ok,,,,,,,,,,
computer note taker,1,390,51,1.38,I,ai note taker,ok,,,,,,,,,,
audio to note,1,390,53,1.39,I,ai note taker,ok,,,,,,,,,,
ai notes taker,1,320,44,3.12,I,ai note taker,ok,,,,,,,,,,
fathom ai note taker,1,270,34,2.9,I,ai note taker,ok,,,,,,,,,,
ai note taker from video,1,260,32,1.82,I,ai note taker,ok,,,,,,,,,,
best free ai note taker,1,210,20,2,I,ai note taker,ok,,,,,,,,,,
ai zoom notes taker,1,210,43,3.14,I,ai note taker,ok,,,,,,,,,,
ai zoom note taker,1,210,37,3.14,I,ai note taker,ok,,,,,,,,,,
note taker ai free,1,170,36,2.84,I,ai note taker,ok,,,,,,,,,,
ai note taker zoom,1,170,31,2.31,I,ai note taker,ok,,,,,,,,,,
video note taker ai,1,170,31,1.44,I,ai note taker,ok,,,,,,,,,,
ms teams ai note taker,1,110,13,1.89,I,ai note taker,ok,,,,,,,,,,
ai note taker for microsoft teams,1,90,13,3.65,I,ai note taker,ok,,,,,,,,,,
ai note taker from audio free,1,90,40,2.77,I,ai note taker,ok,,,,,,,,,,
fireflies ai note taker,1,80,48,2.16,I,ai note taker,ok,,,,,,,,,,
ai lecture note taker,1,80,38,2.58,I,ai note taker,ok,,,,,,,,,,
in person ai note taker,1,70,39,2.96,I,ai note taker,ok,,,,,,,,,,
ai video note taker free,1,70,34,1.21,I,ai note taker,ok,,,,,,,,,,
fireflies ai note taker teams,1,50,28,2.24,I,ai note taker,ok,,,,,,,,,,
ai note taker from text,1,50,49,3.01,I,ai note taker,ok,,,,,,,,,,
best ai note taker for zoom,1,50,32,3.39,I,ai note taker,ok,,,,,,,,,,
free ai note taker from audio,1,50,41,3.96,I,ai note taker,ok,,,,,,,,,,
fathom ai note taker review,1,20,42,0,I,ai note taker,ok,,,,,,,,,,
best free ai lecture note taker,1,20,31,1.79,I,ai note taker,ok,,,,,,,,,,
ai note taker free,1,20,38,2.79,I,ai note taker,ok,,,,,,,,,,
free ai note taker from video,1,20,48,2.53,I,ai note taker,ok,,,,,,,,,,
ai note taker from video free,1,20,48,1.38,I,ai note taker,ok,,,,,,,,,,
ai note taker for teams,1,10,37,3.64,I,ai note taker,ok,,,,,,,,,,
ai personal note taker,1,10,0,1.72,I,ai note taker,ok,,,,,,,,,,
ai note taker app,1,10,35,3.15,I,ai note taker,ok,,,,,,,,,,
bluedot ai note taker,1,10,16,0.12,I,ai note taker,ok,,,,,,,,,,
ai note taker from audio,1,10,45,3.2,I,ai note taker,ok,,,,,,,,,,
ai note taker for agencies,1,0,59,0,I,ai note taker,ok,,,,,,,,,,
ai note taker for hr interviews,1,0,24,0,I,ai note taker,ok,,,,,,,,,,
ai note taker sales,1,0,60,0,I,ai note taker,ok,,,,,,,,,,
ai note taker without bots,1,0,45,0,I,ai note taker,ok,,,,,,,,,,
zoom ai notes,1,390,26,2.83,I,ai notetaker,ok,,,,,,,,,,
note take,1,370,49,1.63,I,ai notetaker,ok,,,,,,,,,,
ai notetaker for zoom,1,320,31,2.84,I,ai notetaker,ok,,,,,,,,,,
best ai notetaker,1,320,40,2.57,I,ai notetaker,ok,,,,,,,,,,
free ai notetaker,1,320,44,2.85,I,ai notetaker,ok,,,,,,,,,,
ai notetaker app,1,170,42,3.01,I,ai notetaker,ok,,,,,,,,,,
ai meeting notetaker,1,170,47,2.98,I,ai notetaker,ok,,,,,,,,,,
ai notetaker free,1,140,49,2.89,I,ai notetaker,ok,,,,,,,,,,
ai notetaker for google meet,1,110,26,6.23,I,ai notetaker,ok,,,,,,,,,,
fireflies ai notetaker,1,80,13,2.16,I,ai notetaker,ok,,,,,,,,,,
ai notetaker zoom,1,70,36,2.53,I,ai notetaker,ok,,,,,,,,,,
notetaking ai,1,70,51,2.94,I,ai notetaker,ok,,,,,,,,,,
ai notetaking tools,1,70,55,4.28,I,ai notetaker,ok,,,,,,,,,,
notetaker ai,1,50,60,2.94,I,ai notetaker,ok,,,,,,,,,,
best zoom ai notetaker,1,50,27,4.82,I,ai notetaker,ok,,,,,,,,,,
google meet ai notetaker,1,50,22,6.4,I,ai notetaker,ok,,,,,,,,,,
ai notetaker teams,1,50,13,3.39,I,ai notetaker,ok,,,,,,,,,,
fireflies ai notetaker zoom,1,40,29,1.09,I,ai notetaker,ok,,,,,,,,,,
ai notetaker by fathom,1,30,26,0.29,"I,N",ai notetaker,ok,,,,,,,,,,
ai notetaker google meet,1,20,34,3.87,I,ai notetaker,ok,,,,,,,,,,
zoom ai notetaker,1,10,33,2.38,I,ai notetaker,ok,,,,,,,,,,
firefly ai notetaker,1,10,41,1.63,"I,N",ai notetaker,ok,,,,,,,,,,
ai notetaker fathom,1,10,21,3.89,"I,N",ai notetaker,ok,,,,,,,,,,
fireflies ai notetaker in google meet,1,10,14,0,I,ai notetaker,ok,,,,,,,,,,
fathom ai notetaker,1,10,28,2.9,"I,N",ai notetaker,ok,,,,,,,,,,
ai notetaking app,1,10,52,3.15,I,ai notetaker,ok,,,,,,,,,,
notetaker ai app,1,10,46,2.31,I,ai notetaker,ok,,,,,,,,,,
ai crm notetaking,1,0,70,0,I,ai notetaker,ok,,,,,,,,,,
engineering ai notetaker,1,0,49,0,I,ai notetaker,ok,,,,,,,,,,
ai notetaker for engineering,1,0,49,0,I,ai notetaker,ok,,,,,,,,,,
best ai notetaker for engineering teams,1,0,19,0,I,ai notetaker,ok,,,,,,,,,,
ai notetaker features,1,0,31,0,I,ai notetaker,ok,,,,,,,,,,
ai desktop notetaker,1,0,68,0,I,ai notetaker,ok,,,,,,,,,,
notetaker ai apps,1,0,53,0,I,ai notetaker,ok,,,,,,,,,,
notetaker ai apps ecosystem,1,0,32,0,I,ai notetaker,ok,,,,,,,,,,
ai mobile notetaker,1,0,52,0,I,ai notetaker,ok,,,,,,,,,,
ai notetaker chrome extension,1,0,38,0,I,ai notetaker,ok,,,,,,,,,,
ai notetaker for accountants,1,0,0,0,I,ai notetaker,ok,,,,,,,,,,
ai notetaker for bookkeepers,1,0,0,0,I,ai notetaker,ok,,,,,,,,,,
notetaking ai for accountants,1,0,0,0,I,ai notetaker,ok,,,,,,,,,,
notetaking ai for bookkeepers,1,0,0,0,I,ai notetaker,ok,,,,,,,,,,
ai note taking tools,1,360,53,3.7,I,ai meeting assistant,ok,,,,,,,,,,
meeting transcription software,1,320,57,3.39,I,ai meeting assistant,ok,,,,,,,,,,
minute notes,1,320,40,2.39,I,ai meeting assistant,ok,,,,,,,,,,
minutes notes,1,320,50,2.39,I,ai meeting assistant,ok,,,,,,,,,,
voice note taker,1,320,50,2.14,I,ai meeting assistant,ok,,,,,,,,,,
minutes note,1,320,43,2.39,I,ai meeting assistant,ok,,,,,,,,,,
note taking ai app,1,320,38,3.06,I,ai meeting assistant,ok,,,,,,,,,,
best note taking ai,1,320,39,2.55,I,ai meeting assistant,ok,,,,,,,,,,
ai notes app,1,320,40,2.38,I,ai meeting assistant,ok,,,,,,,,,,
best meeting recorder app,1,260,29,3.16,I,ai meeting assistant,ok,,,,,,,,,,
meeting transcript,1,260,56,3.12,I,ai meeting assistant,ok,,,,,,,,,,
person who takes notes,1,260,17,0,I,ai meeting assistant,ok,,,,,,,,,,
record and transcribe meetings,1,260,29,3.52,I,ai meeting assistant,ok,,,,,,,,,,
best app for recording meetings,1,260,20,3.16,I,ai meeting assistant,ok,,,,,,,,,,
voice recorder note taker,1,260,44,1.69,I,ai meeting assistant,ok,,,,,,,,,,
ai meeting transcription,1,260,56,3.58,I,ai meeting assistant,ok,,,,,,,,,,
meeting minutes ai,1,260,47,3.5,I,ai meeting assistant,ok,,,,,,,,,,
best meeting recording app,1,260,23,3.16,I,ai meeting assistant,ok,,,,,,,,,,
app that records and takes notes,1,260,41,3.82,I,ai meeting assistant,ok,,,,,,,,,,
meeting transcriptions,1,260,50,3.12,I,ai meeting assistant,ok,,,,,,,,,,
meeting recorder and transcriber,1,260,36,3.52,I,ai meeting assistant,ok,,,,,,,,,,
minutes writer,1,260,32,1.21,I,ai meeting assistant,ok,,,,,,,,,,
ai meeting transcript,1,260,62,3.58,I,ai meeting assistant,ok,,,,,,,,,,
meeting recording and transcription,1,260,36,3.52,I,ai meeting assistant,ok,,,,,,,,,,
meeting note taking,1,250,43,3.3,I,ai meeting assistant,ok,,,,,,,,,,
ai meeting assistants,1,220,55,4.04,I,ai meeting assistant,ok,,,,,,,,,,
best ai meeting assistant,1,140,32,4.44,I,ai meeting assistant,ok,,,,,,,,,,
best ai meeting assistants,1,140,26,4.44,I,ai meeting assistant,ok,,,,,,,,,,
google meet ai assistant,1,30,39,5.02,I,ai meeting assistant,ok,,,,,,,,,,
ai meeting assistant for google meet,1,20,27,0,I,ai meeting assistant,ok,,,,,,,,,,
meeting assistant ai,1,10,58,4.04,"I,N",ai meeting assistant,ok,,,,,,,,,,
meeting ai assistant,1,10,63,4.04,I,ai meeting assistant,ok,,,,,,,,,,
meetings ai assistant,1,10,59,0,I,ai meeting assistant,ok,,,,,,,,,,
ai meeting assistance,1,0,64,0,"I,N",ai meeting assistant,ok,,,,,,,,,,
ai meeting assistant for investors,1,0,44,0,I,ai meeting assistant,ok,,,,,,,,,,
ai meeting assistant features,1,0,60,0,I,ai meeting assistant,ok,,,,,,,,,,
ai live assist for meetings,1,0,58,0,I,ai meeting assistant,ok,,,,,,,,,,
ai meeting assistant for bookkeepers,1,0,37,0,I,ai meeting assistant,ok,,,,,,,,,,
ai meeting assistant for accountants,1,0,42,0,I,ai meeting assistant,ok,,,,,,,,,,
ai meeting assistant for accounting firms,1,0,22,0,I,ai meeting assistant,ok,,,,,,,,,,
ai meeting assistant for bookkeeping firms,1,0,23,0,I,ai meeting assistant,ok,,,,,,,,,,
minutes meeting,1,320,22,1.85,I,automated meeting notes,ok,,,,,,,,,,
automated meeting notes in teams,1,140,23,1.92,I,automated meeting notes,ok,,,,,,,,,,
meeting notes automation,1,20,60,0,"I,N",automated meeting notes,ok,,,,,,,,,,
otter automated meeting notes,1,10,42,0,"I,N",automated meeting notes,ok,,,,,,,,,,
automate meeting notes,1,10,40,0,I,automated meeting notes,ok,,,,,,,,,,
vc meeting notes automation,1,0,65,0,I,automated meeting notes,ok,,,,,,,,,,
automated meeting notes for accountants,1,0,37,0,I,automated meeting notes,ok,,,,,,,,,,
meeting notes automation integration,1,0,47,0,I,automated meeting notes,ok,,,,,,,,,,
transcription app iphone,1,590,40,1.72,I,meeting notes app,ok,,,,,,,,,,
otter ai app,1,590,55,1.31,"I,N",meeting notes app,ok,,,,,,,,,,
transcribe app iphone,1,590,39,1.72,I,meeting notes app,ok,,,,,,,,,,
transcribe app for iphone,1,590,36,1.72,I,meeting notes app,ok,,,,,,,,,,
app note taking,1,370,41,2.03,I,meeting notes app,ok,,,,,,,,,,
apps note taking,1,370,55,2.03,I,meeting notes app,ok,,,,,,,,,,
memo notes,1,360,26,0.66,C,meeting notes app,ok,,,,,,,,,,
notes for me,1,320,41,0.28,I,meeting notes app,ok,,,,,,,,,,
voice note taking,1,320,54,2.14,I,meeting notes app,ok,,,,,,,,,,
minute note,1,320,24,2.39,I,meeting notes app,ok,,,,,,,,,,
take minutes,1,290,27,1.69,I,meeting notes app,ok,,,,,,,,,,
audio note taking app,1,260,33,2.61,I,meeting notes app,ok,,,,,,,,,,
best app for meeting notes,1,170,20,3.49,I,meeting notes app,ok,,,,,,,,,,
best meeting notes app,1,170,25,3.49,I,meeting notes app,ok,,,,,,,,,,
free meeting notes app,1,50,39,2.4,I,meeting notes app,ok,,,,,,,,,,
best meeting note taking app for ipad,1,10,24,1.11,I,meeting notes app,ok,,,,,,,,,,
best meeting notes app for ipad,1,10,31,0,I,meeting notes app,ok,,,,,,,,,,
ipad meeting notes app,1,10,31,1.04,I,meeting notes app,ok,,,,,,,,,,
voice meeting notes app,1,10,58,0,I,meeting notes app,ok,,,,,,,,,,
otter voice meeting notes app,1,10,46,0,"I,N",meeting notes app,ok,,,,,,,,,,
meeting notes app microsoft teams,1,10,7,0,I,meeting notes app,ok,,,,,,,,,,
best note taking app for business meetings,1,10,20,2.91,I,meeting notes app,ok,,,,,,,,,,
meeting notes app ipad,1,10,32,1.04,I,meeting notes app,ok,,,,,,,,,,
meeting agenda and notes app,1,0,17,0,I,meeting notes app,ok,,,,,,,,,,
minute taking in meetings,1,480,18,1.18,I,meeting notes software,ok,,,,,,,,,,
recorded meeting minutes,1,480,35,3.19,I,meeting notes software,ok,,,,,,,,,,
recording of minutes of meetings,1,480,19,3.19,I,meeting notes software,ok,,,,,,,,,,
recording the minutes of a meeting,1,480,18,3.19,I,meeting notes software,ok,,,,,,,,,,
