keyword,priority,volume,kd,cpc,intent,seed,flag,published,Ссылка конкурента 1,Ссылка конкурента 2,Ссылка конкурента 3,Заголовок конкурента 1,Заголовок конкурента 2,Заголовок конкурента 3,Сниппет конкурента 1,Сниппет конкурента 2,Сниппет конкурента 3
free audio to text converter offline,4,10,10,0,"I,N",offline audio to text,ok,,,,,,,,,,
notes app,4,60500,99,0.59,I,offline note taking app,ok,,,,,,,,,,
note taking app,4,18700,92,2.03,I,offline note taking app,ok,,,,,,,,,,
online notes,4,10800,78,1.24,I,offline note taking app,ok,,,,,,,,,,
note taking,4,9900,75,1.63,I,offline note taking app,ok,,,,,,,,,,
notes taking,4,9900,75,1.63,I,offline note taking app,ok,,,,,,,,,,
note app,4,8100,72,0.74,I,offline note taking app,ok,,,,,,,,,,
take notes,4,8100,76,1.39,I,offline note taking app,ok,,,,,,,,,,
notepad app,4,8000,63,0.62,I,offline note taking app,ok,,,,,,,,,,
app for note taking,4,8000,75,2.03,I,offline note taking app,ok,,,,,,,,,,
notebook app,4,6600,75,0.74,I,offline note taking app,ok,,,,,,,,,,
notes apps,4,6600,72,0.74,I,offline note taking app,ok,,,,,,,,,,
note apps,4,6600,76,0.74,I,offline note taking app,ok,,,,,,,,,,
best note taking app,4,5400,73,1.68,I,offline note taking app,ok,,,,,,,,,,
app for taking notes,4,3600,74,2.03,I,offline note taking app,ok,,,,,,,,,,
online note,4,3600,60,1.24,I,offline note taking app,ok,,,,,,,,,,
notes website,4,3200,55,1.26,I,offline note taking app,ok,,,,,,,,,,
note taking apps,4,2900,74,2,I,offline note taking app,ok,,,,,,,,,,
write a note,4,2900,56,0.73,I,offline note taking app,ok,,,,,,,,,,
app note,4,2400,74,0.59,I,offline note taking app,ok,,,,,,,,,,
write notes,4,2400,58,0.73,I,offline note taking app,ok,,,,,,,,,,
simple notes,4,2400,72,0.36,"I,N",offline note taking app,ok,,,,,,,,,,
notation app,4,1900,75,0.59,I,offline note taking app,ok,,,,,,,,,,
best note taking apps,4,1800,74,1.68,I,offline note taking app,ok,,,,,,,,,,
note-taking app,4,1800,75,2.03,I,offline note taking app,ok,,,,,,,,,,
notes free,4,1600,58,0.67,I,offline note taking app,ok,,,,,,,,,,
notes app android,4,1600,74,0.58,I,offline note taking app,ok,,,,,,,,,,
make a note,4,1600,74,0.92,I,offline note taking app,ok,,,,,,,,,,
note maker,4,1500,61,1.13,I,offline note taking app,ok,,,,,,,,,,
free note taking app,4,1500,75,1.46,I,offline note taking app,ok,,,,,,,,,,
notes make,4,1500,61,0.92,I,offline note taking app,ok,,,,,,,,,,
all notes,4,1300,73,0.51,I,offline note taking app,ok,,,,,,,,,,
text notes,4,1300,58,0.76,I,offline note taking app,ok,,,,,,,,,,
writing notes,4,1300,63,0.73,I,offline note taking app,ok,,,,,,,,,,
notes list,4,1300,78,0.8,I,offline note taking app,ok,,,,,,,,,,
notes for free,4,1300,58,0.82,I,offline note taking app,ok,,,,,,,,,,
best notes app,4,1300,74,1.14,I,offline note taking app,ok,,,,,,,,,,
application notes,4,1100,63,0.59,I,offline note taking app,ok,,,,,,,,,,
note free,4,1000,58,0.67,I,offline note taking app,ok,,,,,,,,,,
make notes,4,990,43,1.12,I,offline note taking app,ok,,,,,,,,,,
add notes,4,880,36,0.81,I,offline note taking app,ok,,,,,,,,,,
best note,4,880,40,1.82,"L,C",offline note taking app,ok,,,,,,,,,,
apps to take notes,4,880,38,2.03,I,offline note taking app,ok,,,,,,,,,,
notes to write,4,760,32,1.25,I,offline note taking app,ok,,,,,,,,,,
free notes,4,760,29,0.82,I,offline note taking app,ok,,,,,,,,,,
note taker app,4,740,31,2.03,I,offline note taking app,ok,,,,,,,,,,
app notes,4,720,56,0.59,I,offline note taking app,ok,,,,,,,,,,
free note taking apps,4,720,30,1.48,I,offline note taking app,ok,,,,,,,,,,
app for notes,4,720,42,0.59,I,offline note taking app,ok,,,,,,,,,,
text note,4,660,44,0.76,I,offline note taking app,ok,,,,,,,,,,
every note,4,660,46,1.87,"I,N",offline note taking app,ok,,,,,,,,,,
note writing,4,660,37,1.25,I,offline note taking app,ok,,,,,,,,,,
notes web,4,660,43,1.26,I,offline note taking app,ok,,,,,,,,,,
free notepad,4,610,39,0.47,I,offline note taking app,ok,,,,,,,,,,
note taking software,4,610,30,1.95,I,offline note taking app,ok,,,,,,,,,,
takes notes,4,610,43,1.39,I,offline note taking app,ok,,,,,,,,,,
best notebooks for note taking,4,590,19,0.2,I,offline note taking app,ok,,,,,,,,,,
download note,4,590,53,0.84,I,offline note taking app,ok,,,,,,,,,,
download notes,4,590,55,0.84,I,offline note taking app,ok,,,,,,,,,,
google note taking app,4,590,43,1.75,I,offline note taking app,ok,,,,,,,,,,
notes download,4,590,41,0.84,I,offline note taking app,ok,,,,,,,,,,
notes for android,4,590,38,0.55,I,offline note taking app,ok,,,,,,,,,,
notes for desktop,4,590,44,1.14,I,offline note taking app,ok,,,,,,,,,,
notes for windows,4,590,45,1.22,I,offline note taking app,ok,,,,,,,,,,
notes on android,4,590,36,0.55,I,offline note taking app,ok,,,,,,,,,,
personal notes,4,590,35,0.88,I,offline note taking app,ok,,,,,,,,,,
android notes,4,590,36,0.55,I,offline note taking app,ok,,,,,,,,,,
note taking app handwriting,4,590,14,0,I,offline note taking app,ok,,,,,,,,,,
note taking application windows,4,590,48,1.54,I,offline note taking app,ok,,,,,,,,,,
note taking applications for windows,4,590,37,1.54,I,offline note taking app,ok,,,,,,,,,,
note desktop,4,590,44,1.14,I,offline note taking app,ok,,,,,,,,,,
offline notes,4,590,14,0.24,I,offline note taking app,ok,,,,,,,,,,
how do i make notes,4,590,37,0.78,I,offline note taking app,ok,,,,,,,,,,
notes for download,4,590,48,0.84,I,offline note taking app,ok,,,,,,,,,,
notes software for windows,4,590,43,1.22,I,offline note taking app,ok,,,,,,,,,,
note taking application for windows,4,590,44,1.54,I,offline note taking app,ok,,,,,,,,,,
take a note for me,4,590,43,2.43,I,offline note taking app,ok,,,,,,,,,,
note for android,4,590,36,0.55,I,offline note taking app,ok,,,,,,,,,,
notes android,4,590,43,0.55,I,offline note taking app,ok,,,,,,,,,,
handwriting note taking app,4,590,14,0,I,offline note taking app,ok,,,,,,,,,,
note taking app google,4,590,50,1.75,I,offline note taking app,ok,,,,,,,,,,
markdown note taking app,4,590,23,0,I,offline note taking app,ok,,,,,,,,,,
note taking app for ios,4,590,25,0,I,offline note taking app,ok,,,,,,,,,,
notebook for desktop,4,590,30,1.14,I,offline note taking app,ok,,,,,,,,,,
handwritten note taking app,4,590,21,0,I,offline note taking app,ok,,,,,,,,,,
note download,4,590,49,0.84,I,offline note taking app,ok,,,,,,,,,,
downloadable notes,4,590,57,0.84,I,offline note taking app,ok,,,,,,,,,,
note downloads,4,590,54,0.84,I,offline note taking app,ok,,,,,,,,,,
note for desktop,4,590,38,1.14,I,offline note taking app,ok,,,,,,,,,,
noter download,4,590,16,0.84,I,offline note taking app,ok,,,,,,,,,,
notes downloads,4,590,52,0.84,I,offline note taking app,ok,,,,,,,,,,
notes desktop,4,590,50,1.14,I,offline note taking app,ok,,,,,,,,,,
notes software windows,4,590,50,1.22,I,offline note taking app,ok,,,,,,,,,,
take notes on laptop,4,590,28,0.47,I,offline note taking app,ok,,,,,,,,,,
taking notes laptop,4,590,43,0.47,I,offline note taking app,ok,,,,,,,,,,
taking notes on a laptop,4,590,27,0.47,I,offline note taking app,ok,,,,,,,,,,
laptop note taking,4,590,30,0.47,I,offline note taking app,ok,,,,,,,,,,
note for windows,4,590,42,1.22,I,offline note taking app,ok,,,,,,,,,,
simply notes,4,500,35,0.36,I,offline note taking app,ok,,,,,,,,,,
free notebook,4,480,35,0.55,I,offline note taking app,ok,,,,,,,,,,
free notebooks,4,480,24,0.55,I,offline note taking app,ok,,,,,,,,,,
note taking app offline,4,40,24,0,I,offline note taking app,ok,,,,,,,,,,
best offline note taking app,4,10,34,0,"I,N",offline note taking app,ok,,,,,,,,,,
offline note taking app android,4,10,27,0,I,offline note taking app,ok,,,,,,,,,,
offline note taking apps,4,10,38,0,"I,N",offline note taking app,ok,,,,,,,,,,
offline productivity apps,4,10,31,0,"I,N",offline productivity app,ok,,,,,,,,,,
