keyword,priority,volume,kd,cpc,intent,seed,flag,published,Ссылка конкурента 1,Ссылка конкурента 2,Ссылка конкурента 3,Заголовок конкурента 1,Заголовок конкурента 2,Заголовок конкурента 3,Сниппет конкурента 1,Сниппет конкурента 2,Сниппет конкурента 3
on-device ai software development service,1,0,23,0,I,on device ai,ok,,,,,,,,,,
on-device ai platform development,1,0,37,0,I,on device ai,ok,,,,,,,,,,
on-device ai integration services,1,0,36,0,I,on device ai,ok,,,,,,,,,,
on-device ai integration service,1,0,26,0,I,on device ai,ok,,,,,,,,,,
on-device ai implementation services,1,0,30,0,I,on device ai,ok,,,,,,,,,,
on-device ai implementation service,1,0,31,0,I,on device ai,ok,,,,,,,,,,
on-device ai development services,1,0,27,0,I,on device ai,ok,,,,,,,,,,
on-device ai development service,1,0,34,0,I,on device ai,ok,,,,,,,,,,
on-device ai development firms,1,0,57,0,I,on device ai,ok,,,,,,,,,,
on-device ai development firm,1,0,43,0,I,on device ai,ok,,,,,,,,,,
on-device ai development company,1,0,40,0,I,on device ai,ok,,,,,,,,,,
on-device ai development companies,1,0,60,0,"L,C",on device ai,ok,,,,,,,,,,
on-device ai development agency,1,0,33,0,"L,C",on device ai,ok,,,,,,,,,,
on-device ai development agencies,1,0,51,0,"L,C",on device ai,ok,,,,,,,,,,
on-device ai developer services,1,0,58,0,I,on device ai,ok,,,,,,,,,,
on-device ai developer service,1,0,42,0,I,on device ai,ok,,,,,,,,,,
enterprise on-device ai solution,1,0,28,0,I,on device ai,ok,,,,,,,,,,
end-to-end on-device ai developments,1,0,12,0,I,on device ai,ok,,,,,,,,,,
end-to-end on-device ai development,1,0,26,0,I,on device ai,ok,,,,,,,,,,
dedicated on-device ai developers,1,0,17,0,I,on device ai,ok,,,,,,,,,,
dedicated on-device ai developer,1,0,27,0,I,on device ai,ok,,,,,,,,,,
custom on-device ai developments,1,0,18,0,I,on device ai,ok,,,,,,,,,,
custom on-device ai development,1,0,20,0,I,on device ai,ok,,,,,,,,,,
corporate on-device ai services,1,0,20,0,"L,C",on device ai,ok,,,,,,,,,,
comprehensive on-device ai solutions,1,0,24,0,I,on device ai,ok,,,,,,,,,,
affordable on-device ai development,1,0,33,0,"L,C",on device ai,ok,,,,,,,,,,
on-device ai development tool,1,0,32,0,I,on device ai,ok,,,,,,,,,,
ai on edge devices,1,170,53,4.25,I,on device ai,ok,,,,,,,,,,
ai on the edge devices,1,20,58,1.57,"I,N",on device ai,ok,,,,,,,,,,
the best ai powered pet devices on the market,1,0,14,0,C,on device ai,ok,,,,,,,,,,
ai offline,1,540,15,1.59,I,offline ai,ok,,,,,,,,,,
local ai chatbot,1,390,34,1.68,I,offline ai,ok,,,,,,,,,,
offline ai models,1,210,20,2.29,I,offline ai,ok,,,,,,,,,,
chat offline,1,170,7,0,I,offline ai,ok,,,,,,,,,,
local ai assistant,1,140,27,2.48,I,offline ai,ok,,,,,,,,,,
offline ai app,1,140,9,0.86,I,offline ai,ok,,,,,,,,,,
offline chatbot,1,110,9,0,I,offline ai,ok,,,,,,,,,,
offline chat bot,1,110,15,0,I,offline ai,ok,,,,,,,,,,
offline ai assistant,1,70,14,0.65,I,offline ai,ok,,,,,,,,,,
offline artificial intelligence for android,1,50,16,0.77,I,offline ai,ok,,,,,,,,,,
offline ai tool,1,50,21,1.61,I,offline ai,ok,,,,,,,,,,
gb chat offline,1,30,5,0,I,offline ai,ok,,,,,,,,,,
ai without internet,1,30,8,1,I,offline ai,ok,,,,,,,,,,
offline ai chatbots,1,30,22,0,I,offline ai,ok,,,,,,,,,,
ai offline assistant,1,30,37,1.82,I,offline ai,ok,,,,,,,,,,
offline ai software,1,20,21,0,I,offline ai,ok,,,,,,,,,,
downloadable ai,1,10,39,1.43,I,offline ai,ok,,,,,,,,,,
best offline assistant for android,1,10,9,0,I,offline ai,ok,,,,,,,,,,
offline assistant app for android,1,10,9,0,I,offline ai,ok,,,,,,,,,,
offline assistant for android,1,10,9,0,I,offline ai,ok,,,,,,,,,,
offline chat bot for android,1,10,18,0,I,offline ai,ok,,,,,,,,,,
android personal assistant offline,1,10,9,0,I,offline ai,ok,,,,,,,,,,
voice assistant for android without internet connection,1,10,16,0,I,offline ai,ok,,,,,,,,,,
best offline chatbot,1,10,9,0,I,offline ai,ok,,,,,,,,,,
offline chatbot for pc,1,10,20,0,I,offline ai,ok,,,,,,,,,,
offline virtual assistant for android,1,10,10,0,I,offline ai,ok,,,,,,,,,,
offline virtual assistant,1,10,28,0,I,offline ai,ok,,,,,,,,,,
ai that works without integrations,1,0,20,0,I,offline ai,ok,,,,,,,,,,
lm studio offline ai,1,170,31,0,I,offline ai,ok,,,,,,,,,,
offline ai art generator,1,20,12,0,I,offline ai,ok,,,,,,,,,,
starcraft 2 vs ai offline,1,10,9,0,I,offline ai,ok,,,,,,,,,,
ai marketing offline cashback,1,10,13,0,I,offline ai,ok,,,,,,,,,,
offline cashback ai marketing,1,10,7,0,I,offline ai,ok,,,,,,,,,,
ai art generator offline,1,10,41,0,"I,N",offline ai,ok,,,,,,,,,,
ai assistant,1,165000,92,1.6,I,private ai assistant,ok,,,,,,,,,,
generative ai assistant,1,14800,87,4.44,I,private ai assistant,ok,,,,,,,,,,
personal ai assistant,1,6600,61,1.91,I,private ai assistant,ok,,,,,,,,,,
ai assist,1,5700,66,1.6,I,private ai assistant,ok,,,,,,,,,,
ai assistance,1,5700,71,1.6,I,private ai assistant,ok,,,,,,,,,,
ai virtual assistant,1,5400,75,4.13,I,private ai assistant,ok,,,,,,,,,,
ai assistant app,1,5400,71,1.64,I,private ai assistant,ok,,,,,,,,,,
ai personal assistant,1,4400,67,2.05,I,private ai assistant,ok,,,,,,,,,,
personal ai,1,2900,69,1.52,"I,N",private ai assistant,ok,,,,,,,,,,
ai personal,1,2900,71,1.52,"I,N",private ai assistant,ok,,,,,,,,,,
best ai assistant,1,2400,71,2.09,I,private ai assistant,ok,,,,,,,,,,
assistant ai,1,1300,68,2.79,I,private ai assistant,ok,,,,,,,,,,
ai voice assistant,1,990,54,4.23,I,private ai assistant,ok,,,,,,,,,,
free ai assistant,1,880,43,1.28,I,private ai assistant,ok,,,,,,,,,,
personal ai agent,1,590,57,2.29,I,private ai assistant,ok,,,,,,,,,,
personal ai agents,1,590,54,2.29,I,private ai assistant,ok,,,,,,,,,,
best ai assistants,1,500,31,2.09,I,private ai assistant,ok,,,,,,,,,,
personal assistant app,1,480,43,1.92,I,private ai assistant,ok,,,,,,,,,,
automated assistant,1,480,48,3.59,I,private ai assistant,ok,,,,,,,,,,
ai desktop assistant,1,480,23,1.96,I,private ai assistant,ok,,,,,,,,,,
personal helper app,1,480,41,1.92,I,private ai assistant,ok,,,,,,,,,,
desktop ai assistant,1,480,30,1.96,I,private ai assistant,ok,,,,,,,,,,
personal secretary app,1,480,44,1.92,I,private ai assistant,ok,,,,,,,,,,
personal ai chatbot,1,480,52,1.2,I,private ai assistant,ok,,,,,,,,,,
artificial intelligence desktop assistant,1,480,40,1.96,I,private ai assistant,ok,,,,,,,,,,
al assistant,1,480,59,1.16,I,private ai assistant,ok,,,,,,,,,,
ai personal assistant app,1,480,46,1.67,I,private ai assistant,ok,,,,,,,,,,
electronic assistants,1,480,55,4.5,I,private ai assistant,ok,,,,,,,,,,
automatic assistant,1,480,55,3.59,I,private ai assistant,ok,,,,,,,,,,
app for personal assistant,1,480,37,1.92,I,private ai assistant,ok,,,,,,,,,,
app personal assistant,1,480,52,1.92,I,private ai assistant,ok,,,,,,,,,,
personal assistant ai apps,1,480,44,1.67,I,private ai assistant,ok,,,,,,,,,,
personal assistant ai app,1,480,43,1.67,I,private ai assistant,ok,,,,,,,,,,
automated assistants,1,480,40,3.59,I,private ai assistant,ok,,,,,,,,,,
mobile assistants,1,390,47,0.86,I,private ai assistant,ok,,,,,,,,,,
what is the best ai assistant,1,390,27,1.66,I,private ai assistant,ok,,,,,,,,,,
ai voice assistants,1,360,47,4.23,I,private ai assistant,ok,,,,,,,,,,
digital personal assistant,1,320,58,2.99,I,private ai assistant,ok,,,,,,,,,,
personal digital assistant examples,1,320,45,0,I,private ai assistant,ok,,,,,,,,,,
home ai assistant,1,320,46,1.23,I,private ai assistant,ok,,,,,,,,,,
ai assistant platform,1,320,49,6.19,I,private ai assistant,ok,,,,,,,,,,
ai assistant names,1,320,42,9.97,I,private ai assistant,ok,,,,,,,,,,
digital personal assistants,1,320,51,2.99,I,private ai assistant,ok,,,,,,,,,,
personal assistant agent,1,320,44,2,"L,C",private ai assistant,ok,,,,,,,,,,
personal assistant digital,1,320,51,2.99,I,private ai assistant,ok,,,,,,,,,,
ai assistant for work,1,320,33,5.34,I,private ai assistant,ok,,,,,,,,,,
ai home assistants,1,320,49,1.23,I,private ai assistant,ok,,,,,,,,,,
ai assistant name,1,320,49,9.97,I,private ai assistant,ok,,,,,,,,,,
ai digital assistant,1,260,53,3.21,I,private ai assistant,ok,,,,,,,,,,
open source ai assistant,1,260,37,1.76,I,private ai assistant,ok,,,,,,,,,,
ai assistant software,1,260,58,6.02,I,private ai assistant,ok,,,,,,,,,,
your assistant,1,260,33,0,"L,N",private ai assistant,ok,,,,,,,,,,
artificial intelligence assistant software,1,260,62,6.02,I,private ai assistant,ok,,,,,,,,,,
custom ai assistant,1,260,37,2.93,I,private ai assistant,ok,,,,,,,,,,
artificial intelligence digital assistant,1,260,62,3.21,I,private ai assistant,ok,,,,,,,,,,
ai assistant open source,1,260,37,1.76,I,private ai assistant,ok,,,,,,,,,,
how to create an ai assistant,1,260,27,2.76,I,private ai assistant,ok,,,,,,,,,,
ai agent assistant,1,260,34,6.14,I,private ai assistant,ok,,,,,,,,,,
how to make ai assistant,1,260,27,2.76,I,private ai assistant,ok,,,,,,,,,,
how to make an ai assistant,1,260,27,2.76,I,private ai assistant,ok,,,,,,,,,,
ai digital assistants,1,260,65,3.21,I,private ai assistant,ok,,,,,,,,,,
best ai assistant for work,1,260,31,4.68,I,private ai assistant,ok,,,,,,,,,,
ai assistant devices,1,260,38,1.08,I,private ai assistant,ok,,,,,,,,,,
ai executive assistant,1,220,15,3.81,I,private ai assistant,ok,,,,,,,,,,
best ai virtual assistant,1,210,44,3.68,I,private ai assistant,ok,,,,,,,,,,
top ai assistants,1,210,26,3.44,I,private ai assistant,ok,,,,,,,,,,
top ai assistant,1,210,27,3.44,I,private ai assistant,ok,,,,,,,,,,
extreme personal voice assistant,1,210,5,0,I,private ai assistant,ok,,,,,,,,,,
ai business assistant,1,210,19,7.92,I,private ai assistant,ok,,,,,,,,,,
best virtual assistant ai,1,210,37,3.68,I,private ai assistant,ok,,,,,,,,,,
digital assistant platforms,1,210,62,0,I,private ai assistant,ok,,,,,,,,,,
ai administrative assistant,1,210,16,4.03,I,private ai assistant,ok,,,,,,,,,,
digital assistant platform,1,210,38,0,"I,N",private ai assistant,ok,,,,,,,,,,
ai personal assistant for business,1,210,43,5.27,I,private ai assistant,ok,,,,,,,,,,
best ai virtual assistants,1,210,26,3.68,I,private ai assistant,ok,,,,,,,,,,
personal ai assistant app,1,210,44,1.35,I,private ai assistant,ok,,,,,,,,,,
ai admin assistant,1,210,28,4.03,I,private ai assistant,ok,,,,,,,,,,
intelligent personal assistant,1,170,18,3.75,I,private ai assistant,ok,,,,,,,,,,
assistant names,1,170,20,0,I,private ai assistant,ok,,,,,,,,,,
free assistant,1,170,41,1.51,I,private ai assistant,ok,,,,,,,,,,
virtual assistant apps,1,170,23,3.29,I,private ai assistant,ok,,,,,,,,,,
intelligence personal assistant,1,170,44,3.75,I,private ai assistant,ok,,,,,,,,,,
build ai assistant,1,170,26,4.38,I,private ai assistant,ok,,,,,,,,,,
build an ai assistant,1,170,33,4.38,I,private ai assistant,ok,,,,,,,,,,
best ai assistant app,1,170,31,1.5,I,private ai assistant,ok,,,,,,,,,,
building an ai assistant,1,170,33,4.38,I,private ai assistant,ok,,,,,,,,,,
ai assistant apps,1,170,44,1.67,I,private ai assistant,ok,,,,,,,,,,
best ai helper,1,170,38,1.97,I,private ai assistant,ok,,,,,,,,,,
best ai executive assistant,1,170,19,3.9,I,private ai assistant,ok,,,,,,,,,,
best free ai assistant,1,170,25,1.11,I,private ai assistant,ok,,,,,,,,,,
best ai assistant 2025,1,170,44,0,I,private ai assistant,ok,,,,,,,,,,
ai assistant for pc,1,140,37,1.91,I,private ai assistant,ok,,,,,,,,,,
voice assistant ai,1,140,56,3.64,I,private ai assistant,ok,,,,,,,,,,
best ai voice assistant,1,140,59,2.67,I,private ai assistant,ok,,,,,,,,,,
personal chat bot,1,140,49,0.86,I,private ai assistant,ok,,,,,,,,,,
voice ai assistant,1,140,46,4.79,I,private ai assistant,ok,,,,,,,,,,
best ai personal assistant app,1,140,37,1.57,I,private ai assistant,ok,,,,,,,,,,
ai office assistant,1,140,46,7.1,I,private ai assistant,ok,,,,,,,,,,
artificial intelligence assistant for pc,1,140,37,1.91,I,private ai assistant,ok,,,,,,,,,,
pc ai assistant,1,140,28,1.91,I,private ai assistant,ok,,,,,,,,,,
private ai assistants,1,0,50,0,I,private ai assistant,ok,,,,,,,,,,
transcribe medical,1,320,30,5.93,"L,N",hipaa compliant transcription,ok,,,,,,,,,,
meidcal transcription,1,180,34,2.27,I,hipaa compliant transcription,ok,,,,,,,,,,
hipaa compliant medical transcription services,1,110,17,0,"L,C",hipaa compliant transcription,ok,,,,,,,,,,
speech recognition software for medical transcription,1,110,14,6.57,I,hipaa compliant transcription,ok,,,,,,,,,,
hipaa compliant transcription services,1,90,9,6.59,"L,C",hipaa compliant transcription,ok,,,,,,,,,,
hipaa compliant transcription service,1,90,7,6.59,I,hipaa compliant transcription,ok,,,,,,,,,,
medical transcription companies usa,1,50,21,3.15,"L,C",hipaa compliant transcription,ok,,,,,,,,,,
hipaa compliant dictation software,1,50,8,7.82,I,hipaa compliant transcription,ok,,,,,,,,,,
hipaa compliant transcription software,1,50,5,6.5,I,hipaa compliant transcription,ok,,,,,,,,,,
hipaa compliant speech to text,1,50,13,3.68,I,hipaa compliant transcription,ok,,,,,,,,,,
medical transcription company in usa,1,50,21,3.15,"L,C",hipaa compliant transcription,ok,,,,,,,,,,
transcribe medical records at home,1,40,16,0.17,I,hipaa compliant transcription,ok,,,,,,,,,,
hipaa compliant dictation app,1,30,15,5.32,I,hipaa compliant transcription,ok,,,,,,,,,,
transcribeme medical transcription,1,30,29,0,I,hipaa compliant transcription,ok,,,,,,,,,,
hipaa and medical transcription,1,20,8,0,I,hipaa compliant transcription,ok,,,,,,,,,,
hipaa for medical transcriptionists,1,20,8,0,I,hipaa compliant transcription,ok,,,,,,,,,,
hipaa medical transcription,1,20,24,0,I,hipaa compliant transcription,ok,,,,,,,,,,
medical dictation companies,1,20,17,16.37,"L,C",hipaa compliant transcription,ok,,,,,,,,,,
medical transcription hipaa,1,20,23,0,I,hipaa compliant transcription,ok,,,,,,,,,,
hipaa compliant voice to text,1,20,17,5.65,I,hipaa compliant transcription,ok,,,,,,,,,,
hipaa guidelines related to medical transcription,1,10,12,0,I,hipaa compliant transcription,ok,,,,,,,,,,
medical dictation services,1,10,25,3.8,"L,C",hipaa compliant transcription,ok,,,,,,,,,,
medical transcription software,1,10,14,5.68,I,hipaa compliant transcription,ok,,,,,,,,,,
medical transcribing software,1,10,14,5.68,I,hipaa compliant transcription,ok,,,,,,,,,,
bayscribe medical transcription,1,10,14,0,I,hipaa compliant transcription,ok,,,,,,,,,,
hipaa compliant medical transcription,1,10,7,35.18,"L,C",hipaa compliant transcription,ok,,,,,,,,,,
hipaa guidelines for medical transcription,1,10,15,0,I,hipaa compliant transcription,ok,,,,,,,,,,
hipaa transcription,1,10,19,5.88,I,hipaa compliant transcription,ok,,,,,,,,,,
medical transcription tools,1,10,19,5.31,I,hipaa compliant transcription,ok,,,,,,,,,,
medical transcription workflow software,1,10,17,0,I,hipaa compliant transcription,ok,,,,,,,,,,
mental health transcription,1,10,15,0,I,hipaa compliant transcription,ok,,,,,,,,,,
accurate medical transcription services,1,10,15,0,"L,C",hipaa compliant transcription,ok,,,,,,,,,,
laboratory data medical transcription,1,10,23,0,I,hipaa compliant transcription,ok,,,,,,,,,,
medical transcription management software,1,10,15,0,I,hipaa compliant transcription,ok,,,,,,,,,,
medical transcription services software,1,10,22,0,"L,C",hipaa compliant transcription,ok,,,,,,,,,,
transcribing medical dictation,1,10,23,2.27,"L,C",hipaa compliant transcription,ok,,,,,,,,,,
transcription services healthcare,1,10,32,0,"L,C",hipaa compliant transcription,ok,,,,,,,,,,
secure medical transcription,1,10,13,0,"L,C",hipaa compliant transcription,ok,,,,,,,,,,
hipaa compliant voice dictation,1,10,16,7.93,I,hipaa compliant transcription,ok,,,,,,,,,,
hipaa-compliant medical transcription,1,10,12,35.18,"L,C",hipaa compliant transcription,ok,,,,,,,,,,
hipaa compliant call recording app,1,10,12,11.4,I,hipaa compliant transcription,ok,,,,,,,,,,
hipaa for medical transcription,1,0,8,0,I,hipaa compliant transcription,ok,,,,,,,,,,
transcription compliance,1,0,5,0,I,hipaa compliant transcription,ok,,,,,,,,,,
medical transcribe services software,1,0,18,0,I,hipaa compliant transcription,ok,,,,,,,,,,
hipaa compliant voice ai,1,0,25,0,I,hipaa compliant transcription,ok,,,,,,,,,,
medical treanscription,1,0,31,0,I,hipaa compliant transcription,ok,,,,,,,,,,
speak to text,1,33100,94,1.13,I,offline speech to text,ok,,,,,,,,,,
voice to text,1,22200,94,1.1,I,offline speech to text,ok,,,,,,,,,,
speech-to-text,1,14800,95,0,I,offline speech to text,ok,,,,,,,,,,
voice typing,1,9900,74,0.52,I,offline speech to text,ok,,,,,,,,,,
speech to text free,1,2900,66,1.17,I,offline speech to text,ok,,,,,,,,,,
talking to text,1,2900,74,0.76,I,offline speech to text,ok,,,,,,,,,,
dictation software,1,2400,59,1.91,I,offline speech to text,ok,,,,,,,,,,
speech to text app,1,2400,70,1.4,I,offline speech to text,ok,,,,,,,,,,
speech to text software,1,1900,65,1.65,I,offline speech to text,ok,,,,,,,,,,
talk to text,1,1900,73,0.46,I,offline speech to text,ok,,,,,,,,,,
dictation app,1,1500,67,1.74,I,offline speech to text,ok,,,,,,,,,,
app to transcribe,1,1500,69,2.24,I,offline speech to text,ok,,,,,,,,,,
whisper transcription,1,1500,70,1.69,I,offline speech to text,ok,,,,,,,,,,
free voice to text,1,1300,72,1.17,I,offline speech to text,ok,,,,,,,,,,
speech recognition software,1,1300,64,1.67,I,offline speech to text,ok,,,,,,,,,,
free speech to text,1,660,39,1.41,I,offline speech to text,ok,,,,,,,,,,
voice dictation,1,660,66,1.41,I,offline speech to text,ok,,,,,,,,,,
speech text,1,610,63,1.12,I,offline speech to text,ok,,,,,,,,,,
best dictation app,1,590,30,1.66,I,offline speech to text,ok,,,,,,,,,,
best speech to text software,1,590,34,1.7,I,offline speech to text,ok,,,,,,,,,,
best voice to text app,1,590,23,1.56,I,offline speech to text,ok,,,,,,,,,,
speak and type,1,590,50,0.21,I,offline speech to text,ok,,,,,,,,,,
talk to type,1,590,53,1.15,I,offline speech to text,ok,,,,,,,,,,
speech to text google,1,590,50,1.18,"I,N",offline speech to text,ok,,,,,,,,,,
best app for speech to text,1,590,31,1.56,I,offline speech to text,ok,,,,,,,,,,
best talk to text software,1,590,30,1.7,I,offline speech to text,ok,,,,,,,,,,
best voice to text apps,1,590,20,1.56,I,offline speech to text,ok,,,,,,,,,,
software transcribe audio to text,1,590,57,2.14,I,offline speech to text,ok,,,,,,,,,,
speech to text for windows,1,590,24,1.75,I,offline speech to text,ok,,,,,,,,,,
speech dictation app,1,590,44,1.89,I,offline speech to text,ok,,,,,,,,,,
good voice to text app,1,590,34,1.56,I,offline speech to text,ok,,,,,,,,,,
voice to text ai,1,590,61,2.09,I,offline speech to text,ok,,,,,,,,,,
speech to text best app,1,590,33,1.56,I,offline speech to text,ok,,,,,,,,,,
windows voice to text software,1,590,31,1.75,I,offline speech to text,ok,,,,,,,,,,
transcribing audio to text software,1,590,53,2.14,I,offline speech to text,ok,,,,,,,,,,
speak & type,1,590,47,0.21,I,offline speech to text,ok,,,,,,,,,,
speaking and typing,1,590,41,0.21,I,offline speech to text,ok,,,,,,,,,,
top speech to text software,1,590,32,1.7,I,offline speech to text,ok,,,,,,,,,,
voice dictation apps,1,590,32,1.89,I,offline speech to text,ok,,,,,,,,,,
