keyword,priority,volume,kd,cpc,intent,seed,flag,published,Ссылка конкурента 1,Ссылка конкурента 2,Ссылка конкурента 3,Заголовок конкурента 1,Заголовок конкурента 2,Заголовок конкурента 3,Сниппет конкурента 1,Сниппет конкурента 2,Сниппет конкурента 3
speak text,1,1800,67,0.12,I,what is speech to text,ok,,,,,,,,,,
text of speech,1,1800,67,0.2,I,what is speech to text,ok,,,,,,,,,,
transcribe voice,1,1800,74,1.44,I,what is speech to text,ok,,,,,,,,,,
voice transcription,1,1600,71,1.44,"L,C",what is speech to text,ok,,,,,,,,,,
free voice to text,1,1300,72,1.17,I,what is speech to text,ok,,,,,,,,,,
how to use text to speech,1,1300,75,0.88,I,what is speech to text,ok,,,,,,,,,,
speech recognition software,1,1300,64,1.67,I,what is speech to text,ok,,,,,,,,,,
text to,1,1300,65,0.2,I,what is speech to text,ok,,,,,,,,,,
transcription audio to text,1,1300,70,1.48,I,what is speech to text,ok,,,,,,,,,,
audio to text free,1,1100,53,0.84,I,what is speech to text,ok,,,,,,,,,,
translate voice to text,1,1100,64,1.1,I,what is speech to text,ok,,,,,,,,,,
how to talk to text,1,1100,73,0.31,I,what is speech to text,ok,,,,,,,,,,
live transcription,1,880,38,1.58,I,what is speech to text,ok,,,,,,,,,,
google speech-to-text,1,880,54,1.52,"I,N",what is speech to text,ok,,,,,,,,,,
speak words,1,810,61,0.02,I,what is speech to text,ok,,,,,,,,,,
voice into,1,810,64,1.63,I,what is speech to text,ok,,,,,,,,,,
how to use voice to text,1,740,37,0.3,I,what is speech to text,ok,,,,,,,,,,
speech detection,1,740,46,1.56,I,what is speech to text,ok,,,,,,,,,,
text that speaks,1,720,65,0.2,I,what is speech to text,ok,,,,,,,,,,
free speech to text,1,660,39,1.41,I,what is speech to text,ok,,,,,,,,,,
voice dictation,1,660,66,1.41,I,what is speech to text,ok,,,,,,,,,,
speech text,1,610,63,1.12,I,what is speech to text,ok,,,,,,,,,,
how to voice text,1,610,23,0.3,I,what is speech to text,ok,,,,,,,,,,
speech to text api,1,610,50,12.95,I,what is speech to text,ok,,,,,,,,,,
best speech to text software,1,590,34,1.7,I,what is speech to text,ok,,,,,,,,,,
how to convert audio to text,1,590,50,1.83,I,what is speech to text,ok,,,,,,,,,,
speak and type,1,590,50,0.21,I,what is speech to text,ok,,,,,,,,,,
speak to talk,1,590,53,1.37,I,what is speech to text,ok,,,,,,,,,,
talk to type,1,590,53,1.15,I,what is speech to text,ok,,,,,,,,,,
transcribe audio file to text,1,590,41,2.04,I,what is speech to text,ok,,,,,,,,,,
transcribe online,1,590,53,0.98,I,what is speech to text,ok,,,,,,,,,,
type speak,1,590,59,0.21,I,what is speech to text,ok,,,,,,,,,,
word speaker,1,590,69,0.02,I,what is speech to text,ok,,,,,,,,,,
words to text,1,590,50,0.96,I,what is speech to text,ok,,,,,,,,,,
speech to text google,1,590,50,1.18,"I,N",what is speech to text,ok,,,,,,,,,,
transcribing software audio to text,1,590,55,2.14,I,what is speech to text,ok,,,,,,,,,,
audio file to text transcription,1,590,41,2.04,I,what is speech to text,ok,,,,,,,,,,
transcribe voice recording to text,1,590,53,2.14,I,what is speech to text,ok,,,,,,,,,,
google transcribe audio to text,1,590,35,1.82,I,what is speech to text,ok,,,,,,,,,,
best app for speech to text,1,590,31,1.56,I,what is speech to text,ok,,,,,,,,,,
how to convert audio files to text,1,590,34,1.83,I,what is speech to text,ok,,,,,,,,,,
how to convert audio into text,1,590,35,1.83,I,what is speech to text,ok,,,,,,,,,,
how to turn audio into text,1,590,41,1.83,I,what is speech to text,ok,,,,,,,,,,
software transcribe audio to text,1,590,57,2.14,I,what is speech to text,ok,,,,,,,,,,
speech to text for windows,1,590,24,1.75,I,what is speech to text,ok,,,,,,,,,,
type and it speaks,1,590,52,0.21,I,what is speech to text,ok,,,,,,,,,,
voice message to text,1,590,56,0.9,I,what is speech to text,ok,,,,,,,,,,
how can i convert an audio file to text,1,590,41,1.83,I,what is speech to text,ok,,,,,,,,,,
speech dictation app,1,590,44,1.89,I,what is speech to text,ok,,,,,,,,,,
voice message to text message,1,590,41,0.66,I,what is speech to text,ok,,,,,,,,,,
text speak,1,590,37,0.57,I,what is speech to text,ok,,,,,,,,,,
type and speak,1,590,66,0.21,I,what is speech to text,ok,,,,,,,,,,
transcribe text to audio,1,590,68,1.24,I,what is speech to text,ok,,,,,,,,,,
voice to text ai,1,590,61,2.09,I,what is speech to text,ok,,,,,,,,,,
voice message text,1,590,26,0.9,I,what is speech to text,ok,,,,,,,,,,
google audio to text transcription,1,590,24,1.82,"I,N",what is speech to text,ok,,,,,,,,,,
transcribe audio file into text,1,590,38,2.04,I,what is speech to text,ok,,,,,,,,,,
transcribe the words,1,590,52,1.32,I,what is speech to text,ok,,,,,,,,,,
type to speak,1,590,58,0.21,I,what is speech to text,ok,,,,,,,,,,
how to convert sound to text,1,590,48,1.83,I,what is speech to text,ok,,,,,,,,,,
speech to text best app,1,590,33,1.56,I,what is speech to text,ok,,,,,,,,,,
free convert text to audio,1,590,56,0.8,I,what is speech to text,ok,,,,,,,,,,
transcribe web,1,590,62,1.28,I,what is speech to text,ok,,,,,,,,,,
transcribe audio files to text,1,590,44,2.04,I,what is speech to text,ok,,,,,,,,,,
transcribing audio to text software,1,590,53,2.14,I,what is speech to text,ok,,,,,,,,,,
speak & type,1,590,47,0.21,I,what is speech to text,ok,,,,,,,,,,
voicemail voice to text,1,590,6,0.66,I,what is speech to text,ok,,,,,,,,,,
speaking and typing,1,590,41,0.21,I,what is speech to text,ok,,,,,,,,,,
top speech to text software,1,590,32,1.7,I,what is speech to text,ok,,,,,,,,,,
convert text to audio free,1,590,56,0.8,I,what is speech to text,ok,,,,,,,,,,
what is the best speech to text software,1,90,27,1.99,I,what is speech to text,ok,,,,,,,,,,
what is the best text to speech app,1,90,42,1.63,I,what is speech to text,ok,,,,,,,,,,
what is text to speech software,1,70,0,2.7,I,what is speech to text,ok,,,,,,,,,,
what is text to speech,1,40,47,0.45,I,what is speech to text,ok,,,,,,,,,,
what is the best text to speech program,1,40,28,2.38,I,what is speech to text,ok,,,,,,,,,,
what is the best text to speech software,1,40,28,2.38,I,what is speech to text,ok,,,,,,,,,,
what is the best text to speech,1,40,31,2.23,I,what is speech to text,ok,,,,,,,,,,
what is google text to speech,1,30,56,0,"I,N",what is speech to text,ok,,,,,,,,,,
what is speech to text software,1,30,39,0,I,what is speech to text,ok,,,,,,,,,,
what is the best free text to speech,1,30,51,1.19,I,what is speech to text,ok,,,,,,,,,,
what is text to speech on kindle,1,20,6,0,I,what is speech to text,ok,,,,,,,,,,
what is text to speech technology,1,20,37,0,I,what is speech to text,ok,,,,,,,,,,
what is the best app for text to speech,1,20,45,1.02,I,what is speech to text,ok,,,,,,,,,,
what is the best text to speech app for iphone,1,20,41,1.23,I,what is speech to text,ok,,,,,,,,,,
what is the best speech to text program,1,10,32,1.07,I,what is speech to text,ok,,,,,,,,,,
what is google text to speech used for,1,10,30,0,I,what is speech to text,ok,,,,,,,,,,
what is text to speech gps,1,10,25,0,I,what is speech to text,ok,,,,,,,,,,
what is text to speech in android,1,10,21,0,I,what is speech to text,ok,,,,,,,,,,
what is text to speech output,1,10,50,0,I,what is speech to text,ok,,,,,,,,,,
what is the best text to speech app for android,1,10,35,0,I,what is speech to text,ok,,,,,,,,,,
what is text to speech on gps,1,10,13,0,I,what is speech to text,ok,,,,,,,,,,
minutes,1,165000,87,2.55,I,what is meeting minutes,ok,,,,,,,,,,
minutes template,1,22200,86,1.01,I,what is meeting minutes,ok,,,,,,,,,,
meeting minutes template,1,18100,90,1.01,I,what is meeting minutes,ok,,,,,,,,,,
meeting notes template,1,6600,71,1.01,I,what is meeting minutes,ok,,,,,,,,,,
meeting minutes,1,6600,68,1.94,I,what is meeting minutes,ok,,,,,,,,,,
minutes of minutes,1,6600,65,1.94,I,what is meeting minutes,ok,,,,,,,,,,
meeting minutes for,1,5700,69,1.94,I,what is meeting minutes,ok,,,,,,,,,,
board meeting minutes,1,1000,61,1.81,I,what is meeting minutes,ok,,,,,,,,,,
meetings minutes,1,740,15,1.94,I,what is meeting minutes,ok,,,,,,,,,,
committee meeting minutes,1,590,23,1.64,I,what is meeting minutes,ok,,,,,,,,,,
committee minutes,1,590,12,1.64,I,what is meeting minutes,ok,,,,,,,,,,
meeting notes sample,1,590,29,1.15,I,what is meeting minutes,ok,,,,,,,,,,
sample meeting notes,1,590,25,1.15,I,what is meeting minutes,ok,,,,,,,,,,
meeting minutes template pdf,1,590,15,0.62,I,what is meeting minutes,ok,,,,,,,,,,
meeting note sample,1,590,20,1.15,I,what is meeting minutes,ok,,,,,,,,,,
meeting notes examples,1,590,34,1.15,I,what is meeting minutes,ok,,,,,,,,,,
meeting notes samples,1,590,27,1.15,I,what is meeting minutes,ok,,,,,,,,,,
minutes committee meeting,1,590,23,1.64,I,what is meeting minutes,ok,,,,,,,,,,
minutes of committee meeting,1,590,12,1.64,I,what is meeting minutes,ok,,,,,,,,,,
minutes of meeting examples pdf,1,590,12,0.62,I,what is meeting minutes,ok,,,,,,,,,,
minutes of meeting format pdf,1,590,13,0.62,I,what is meeting minutes,ok,,,,,,,,,,
minutes of meeting sample pdf,1,590,12,0.62,I,what is meeting minutes,ok,,,,,,,,,,
sample meeting notes template,1,590,21,1.15,I,what is meeting minutes,ok,,,,,,,,,,
samples of minutes of meeting pdf,1,590,12,0.62,I,what is meeting minutes,ok,,,,,,,,,,
committee meeting notes,1,590,15,1.64,I,what is meeting minutes,ok,,,,,,,,,,
example of meeting notes template,1,590,17,1.15,I,what is meeting minutes,ok,,,,,,,,,,
example of notes from a meeting,1,590,21,1.15,I,what is meeting minutes,ok,,,,,,,,,,
meeting notes format example,1,590,27,1.15,I,what is meeting minutes,ok,,,,,,,,,,
sample meeting notes format,1,590,32,1.15,I,what is meeting minutes,ok,,,,,,,,,,
committee minutes of meeting,1,590,16,1.64,I,what is meeting minutes,ok,,,,,,,,,,
example of minutes of meeting pdf,1,590,12,0.62,I,what is meeting minutes,ok,,,,,,,,,,
minutes of the meeting sample pdf,1,590,9,0.62,I,what is meeting minutes,ok,,,,,,,,,,
examples of minutes of a meeting pdf,1,590,9,0.62,I,what is meeting minutes,ok,,,,,,,,,,
meeting minutes examples pdf,1,590,15,0.62,I,what is meeting minutes,ok,,,,,,,,,,
notes of meeting sample,1,590,14,1.15,I,what is meeting minutes,ok,,,,,,,,,,
sample meeting minutes pdf,1,590,12,0.62,I,what is meeting minutes,ok,,,,,,,,,,
minute of meeting sample pdf,1,590,12,0.62,I,what is meeting minutes,ok,,,,,,,,,,
minutes of meeting sample format pdf,1,590,12,0.62,I,what is meeting minutes,ok,,,,,,,,,,
meeting minutes pdf template,1,590,12,0.62,I,what is meeting minutes,ok,,,,,,,,,,
meeting minutes example pdf,1,590,12,0.62,I,what is meeting minutes,ok,,,,,,,,,,
example meeting notes,1,590,22,1.15,I,what is meeting minutes,ok,,,,,,,,,,
example of meeting notes,1,590,23,1.15,I,what is meeting minutes,ok,,,,,,,,,,
examples of meeting notes,1,590,20,1.15,I,what is meeting minutes,ok,,,,,,,,,,
meeting notes example,1,590,28,1.15,I,what is meeting minutes,ok,,,,,,,,,,
minutes definition,1,500,31,0,I,what is meeting minutes,ok,,,,,,,,,,
recording meeting minutes,1,480,17,3.19,I,what is meeting minutes,ok,,,,,,,,,,
meeting minutes record,1,480,22,3.19,I,what is meeting minutes,ok,,,,,,,,,,
minute taking in meetings,1,480,18,1.18,I,what is meeting minutes,ok,,,,,,,,,,
recording minutes of a meeting,1,480,27,3.19,I,what is meeting minutes,ok,,,,,,,,,,
taking minutes at meeting,1,480,18,1.18,I,what is meeting minutes,ok,,,,,,,,,,
taking minutes at meetings,1,480,18,1.18,I,what is meeting minutes,ok,,,,,,,,,,
taking minutes for meeting,1,480,23,1.18,I,what is meeting minutes,ok,,,,,,,,,,
taking minutes in a meeting,1,480,13,1.18,I,what is meeting minutes,ok,,,,,,,,,,
taking minutes meetings,1,480,29,1.18,I,what is meeting minutes,ok,,,,,,,,,,
taking minutes of meeting,1,480,18,1.18,I,what is meeting minutes,ok,,,,,,,,,,
taking of minutes for meetings,1,480,22,1.18,I,what is meeting minutes,ok,,,,,,,,,,
doing minutes for a meeting,1,480,29,1.18,I,what is meeting minutes,ok,,,,,,,,,,
recording minutes at a meeting,1,480,21,3.19,I,what is meeting minutes,ok,,,,,,,,,,
record the minutes,1,480,20,3.19,I,what is meeting minutes,ok,,,,,,,,,,
take the minutes of the meeting,1,480,13,1.18,I,what is meeting minutes,ok,,,,,,,,,,
recording meetings for minutes,1,480,11,3.19,I,what is meeting minutes,ok,,,,,,,,,,
record minutes of meeting,1,480,17,3.19,I,what is meeting minutes,ok,,,,,,,,,,
recorded meeting minutes,1,480,35,3.19,I,what is meeting minutes,ok,,,,,,,,,,
recorded minutes of meetings,1,480,19,3.19,I,what is meeting minutes,ok,,,,,,,,,,
recording minutes at meetings,1,480,21,3.19,I,what is meeting minutes,ok,,,,,,,,,,
recording minutes for a meeting,1,480,23,3.19,I,what is meeting minutes,ok,,,,,,,,,,
recording minutes for meetings,1,480,22,3.19,I,what is meeting minutes,ok,,,,,,,,,,
recording minutes of meeting,1,480,10,3.19,I,what is meeting minutes,ok,,,,,,,,,,
recording minutes of meetings,1,480,18,3.19,I,what is meeting minutes,ok,,,,,,,,,,
recording of minutes of meetings,1,480,19,3.19,I,what is meeting minutes,ok,,,,,,,,,,
recording of minutes,1,480,18,3.19,I,what is meeting minutes,ok,,,,,,,,,,
recording the minutes of a meeting,1,480,18,3.19,I,what is meeting minutes,ok,,,,,,,,,,
taking minutes for meetings,1,480,23,1.18,I,what is meeting minutes,ok,,,,,,,,,,
taking minutes from a meeting,1,480,22,1.18,I,what is meeting minutes,ok,,,,,,,,,,
taking minutes in meeting,1,480,24,1.18,I,what is meeting minutes,ok,,,,,,,,,,
taking minutes in meetings,1,480,18,1.18,I,what is meeting minutes,ok,,,,,,,,,,
taking minutes meeting,1,480,18,1.18,I,what is meeting minutes,ok,,,,,,,,,,
taking minutes of a meeting,1,480,18,1.18,I,what is meeting minutes,ok,,,,,,,,,,
taking minutes of the meeting,1,480,12,1.18,I,what is meeting minutes,ok,,,,,,,,,,
taking the minutes of a meeting,1,480,23,1.18,I,what is meeting minutes,ok,,,,,,,,,,
minute taking at meetings,1,480,23,1.18,I,what is meeting minutes,ok,,,,,,,,,,
minute taking for meetings,1,480,22,1.18,I,what is meeting minutes,ok,,,,,,,,,,
minute taking meetings,1,480,19,1.18,I,what is meeting minutes,ok,,,,,,,,,,
meeting summary template,1,390,10,1.45,I,what is meeting minutes,ok,,,,,,,,,,
sample meeting minutes format,1,390,25,0.44,I,what is meeting minutes,ok,,,,,,,,,,
sample meeting minutes template,1,390,26,0.44,I,what is meeting minutes,ok,,,,,,,,,,
sample minutes template,1,390,26,0.44,I,what is meeting minutes,ok,,,,,,,,,,
what is minutes,1,390,38,0.47,I,what is meeting minutes,ok,,,,,,,,,,
agenda and meeting minutes,1,390,19,3.72,I,what is meeting minutes,ok,,,,,,,,,,
agenda and minutes of meeting,1,390,17,3.72,I,what is meeting minutes,ok,,,,,,,,,,
easy meeting minutes template,1,390,20,0.93,I,what is meeting minutes,ok,,,,,,,,,,
example meeting minutes template,1,390,19,0.44,I,what is meeting minutes,ok,,,,,,,,,,
meeting agenda and minutes,1,390,20,3.72,I,what is meeting minutes,ok,,,,,,,,,,
meeting minutes and agenda,1,390,17,3.72,I,what is meeting minutes,ok,,,,,,,,,,
meeting minutes format sample,1,390,22,0.44,I,what is meeting minutes,ok,,,,,,,,,,
meeting minutes sample template,1,390,22,0.44,I,what is meeting minutes,ok,,,,,,,,,,
meetings agenda and minutes,1,390,26,3.72,I,what is meeting minutes,ok,,,,,,,,,,
minute agenda,1,390,26,3.72,I,what is meeting minutes,ok,,,,,,,,,,
minutes agenda,1,390,29,3.72,I,what is meeting minutes,ok,,,,,,,,,,
minutes example templates,1,390,19,0.44,I,what is meeting minutes,ok,,,,,,,,,,
what is taking minutes at a meeting,1,110,13,0,I,what is meeting minutes,ok,,,,,,,,,,
what is taking meeting minutes,1,110,7,0,I,what is meeting minutes,ok,,,,,,,,,,
what is the purpose of meeting minutes,1,70,14,0.04,I,what is meeting minutes,ok,,,,,,,,,,
what is the purpose of the minutes of a meeting,1,70,14,0.04,I,what is meeting minutes,ok,,,,,,,,,,
what is the purpose of minutes of a meeting,1,70,15,0.04,I,what is meeting minutes,ok,,,,,,,,,,
what is meeting minutes report,1,10,23,0,I,what is meeting minutes,ok,,,,,,,,,,
what is minutes of meeting sample,1,10,40,0,"I,N",what is meeting minutes,ok,,,,,,,,,,
what is taking minutes during a meeting,1,10,16,0,I,what is meeting minutes,ok,,,,,,,,,,
what is the format for minutes of a meeting,1,10,27,0,I,what is meeting minutes,ok,,,,,,,,,,
what is the purpose of taking minutes in a meeting,1,10,16,0,I,what is meeting minutes,ok,,,,,,,,,,
what is minutes of meeting,1,10,7,0.04,I,what is meeting minutes,ok,,,,,,,,,,
what is minutes of meeting format,1,10,19,0,I,what is meeting minutes,ok,,,,,,,,,,
what is the meaning of minutes of meeting,1,10,19,0,I,what is meeting minutes,ok,,,,,,,,,,
what is the purpose of taking minutes at a meeting,1,10,26,0,I,what is meeting minutes,ok,,,,,,,,,,
what is minutes of meeting means,1,10,25,0,I,what is meeting minutes,ok,,,,,,,,,,
what is a meeting minute,1,10,31,0.04,I,what is meeting minutes,ok,,,,,,,,,,
stt,1,14800,91,2.34,I,what is stt,ok,,,,,,,,,,
stt stock,1,3200,70,1.85,I,what is stt,ok,,,,,,,,,,
state street stock,1,880,42,1.02,I,what is stt,ok,,,,,,,,,,
stt meaning,1,320,12,0,I,what is stt,ok,,,,,,,,,,
what is security transaction tax,1,320,16,0,I,what is stt,ok,,,,,,,,,,
what is stt tax,1,320,16,0,I,what is stt,ok,,,,,,,,,,
meaning of stt,1,320,16,0,I,what is stt,ok,,,,,,,,,,
state street ticker,1,140,40,3.5,I,what is stt,ok,,,,,,,,,,
stt share price,1,110,30,0,I,what is stt,ok,,,,,,,,,,
stt tax,1,90,15,0,I,what is stt,ok,,,,,,,,,,
securities transaction tax,1,90,16,0,I,what is stt,ok,,,,,,,,,,
securities transactions tax,1,90,26,0,I,what is stt,ok,,,,,,,,,,
state street bank stock,1,70,38,1.02,I,what is stt,ok,,,,,,,,,,
what does stt stand for,1,70,7,0,I,what is stt,ok,,,,,,,,,,
stt stock price,1,60,34,0.62,I,what is stt,ok,,,,,,,,,,
stock stt,1,50,33,0,I,what is stt,ok,,,,,,,,,,
security transaction tax wiki,1,30,34,0,I,what is stt,ok,,,,,,,,,,
securities transaction tax india,1,30,16,0,"I,N",what is stt,ok,,,,,,,,,,
stt tax india,1,30,16,0,I,what is stt,ok,,,,,,,,,,
stt abbreviation,1,20,6,0,I,what is stt,ok,,,,,,,,,,
stt finance,1,10,33,0,"I,N",what is stt,ok,,,,,,,,,,
stock transaction tax,1,10,37,0,I,what is stt,ok,,,,,,,,,,
how much stt on stock trading,1,10,22,0,"I,N",what is stt,ok,,,,,,,,,,
how to calculate securities transaction tax,1,10,10,0,"I,N",what is stt,ok,,,,,,,,,,
how to calculate stt,1,10,10,0,"I,N",what is stt,ok,,,,,,,,,,
rate of securities transaction tax in india,1,10,15,0,"I,N",what is stt,ok,,,,,,,,,,
security transaction tax calculation,1,10,15,0,"I,N",what is stt,ok,,,,,,,,,,
security transaction tax meaning,1,10,16,0,"I,N",what is stt,ok,,,,,,,,,,
stt act,1,10,15,0,I,what is stt,ok,,,,,,,,,,
stt calculation nse,1,10,6,0,I,what is stt,ok,,,,,,,,,,
stt rate,1,10,16,0,"I,N",what is stt,ok,,,,,,,,,,
stt tax exemption,1,10,13,0,"I,N",what is stt,ok,,,,,,,,,,
what is stt charges,1,10,16,0,"I,N",what is stt,ok,,,,,,,,,,
securities transaction tax zerodha,1,10,12,0,I,what is stt,ok,,,,,,,,,,
define stt,1,10,18,0,"I,N",what is stt,ok,,,,,,,,,,
securities transaction tax act,1,10,17,0,I,what is stt,ok,,,,,,,,,,
securities transaction tax rate in india,1,10,16,0,"I,N",what is stt,ok,,,,,,,,,,
securities transaction tax stt,1,10,16,0,"I,N",what is stt,ok,,,,,,,,,,
security transaction charges,1,10,16,0,I,what is stt,ok,,,,,,,,,,
security transaction tax rate,1,10,16,0,"I,N",what is stt,ok,,,,,,,,,,
share transaction tax,1,10,27,0,"I,N",what is stt,ok,,,,,,,,,,
stt calculation,1,10,15,0,"I,N",what is stt,ok,,,,,,,,,,
stt charges in nse,1,10,11,0,I,what is stt,ok,,,,,,,,,,
stt stands for,1,10,7,0,I,what is stt,ok,,,,,,,,,,
transaction in securities,1,10,6,0,I,what is stt,ok,,,,,,,,,,
stt 2021,1,10,6,0,I,what is stt,ok,,,,,,,,,,
stt stocks to trade,1,10,13,3.4,"I,N",what is stt,ok,,,,,,,,,,
security transaction tax,1,10,26,2.34,I,what is stt,ok,,,,,,,,,,
securities transaction tax calculation,1,10,16,0,I,what is stt,ok,,,,,,,,,,
what is or stt wages in box 14,1,40,12,0,I,what is stt,ok,,,,,,,,,,
what is stt welding,1,10,5,0,I,what is stt,ok,,,,,,,,,,
whisper,1,74000,81,0.76,I,what is whisper ai,ok,,,,,,,,,,
whisper app,1,12100,87,0.6,I,what is whisper ai,ok,,,,,,,,,,
whisper ai,1,10800,86,0.87,I,what is whisper ai,ok,,,,,,,,,,
openai whisper,1,6600,70,1.43,"I,N",what is whisper ai,ok,,,,,,,,,,
openai-whisper,1,2900,70,1.43,"I,N",what is whisper ai,ok,,,,,,,,,,
whisper transcription,1,1500,70,1.69,I,what is whisper ai,ok,,,,,,,,,,
whispr,1,1300,58,0.93,"L,C",what is whisper ai,ok,,,,,,,,,,
whisper openai,1,1100,71,1.35,"I,N",what is whisper ai,ok,,,,,,,,,,
whisper model,1,990,45,1.81,I,what is whisper ai,ok,,,,,,,,,,
whisper api,1,880,38,1.56,I,what is whisper ai,ok,,,,,,,,,,
open ai whisper,1,720,32,1.48,"I,N",what is whisper ai,ok,,,,,,,,,,
whisper web,1,660,36,1.51,I,what is whisper ai,ok,,,,,,,,,,
openai whisper api,1,660,26,2.53,I,what is whisper ai,ok,,,,,,,,,,
whisper voice,1,590,44,0.84,I,what is whisper ai,ok,,,,,,,,,,
whisper text to speech,1,590,28,0.83,I,what is whisper ai,ok,,,,,,,,,,
what is whisper,1,590,34,0.87,I,what is whisper ai,ok,,,,,,,,,,
whispering text to speech,1,590,21,0.83,I,what is whisper ai,ok,,,,,,,,,,
voice whisper,1,590,39,0.84,I,what is whisper ai,ok,,,,,,,,,,
whisper ai transcription,1,590,42,1.49,I,what is whisper ai,ok,,,,,,,,,,
whisper com,1,480,32,0.93,I,what is whisper ai,ok,,,,,,,,,,
whisper.com,1,480,51,0.93,I,what is whisper ai,ok,,,,,,,,,,
whisper audio,1,480,45,0.61,"I,N",what is whisper ai,ok,,,,,,,,,,
whisper text,1,480,24,1.13,I,what is whisper ai,ok,,,,,,,,,,
whisper tts,1,480,35,1.67,I,what is whisper ai,ok,,,,,,,,,,
audio whisper,1,480,56,0.61,I,what is whisper ai,ok,,,,,,,,,,
ai whisper,1,480,51,1.25,I,what is whisper ai,ok,,,,,,,,,,
what is whisper app,1,390,24,0,I,what is whisper ai,ok,,,,,,,,,,
google whisper,1,390,39,1.54,I,what is whisper ai,ok,,,,,,,,,,
open whisper,1,390,40,1.53,I,what is whisper ai,ok,,,,,,,,,,
openai whisper model,1,390,47,1.84,I,what is whisper ai,ok,,,,,,,,,,
openai whisper models,1,390,42,1.84,I,what is whisper ai,ok,,,,,,,,,,
whisper audio transcription,1,390,50,1.88,I,what is whisper ai,ok,,,,,,,,,,
openai's whisper model,1,390,41,1.84,I,what is whisper ai,ok,,,,,,,,,,
whisper notes,1,320,22,0.89,I,what is whisper ai,ok,,,,,,,,,,
openai speech to text,1,320,33,1.67,I,what is whisper ai,ok,,,,,,,,,,
whisper live,1,320,31,0.96,I,what is whisper ai,ok,,,,,,,,,,
whisper windows,1,320,21,1.4,"L,C",what is whisper ai,ok,,,,,,,,,,
whisper asr,1,320,37,1.6,I,what is whisper ai,ok,,,,,,,,,,
chatgpt whisper,1,320,32,1.25,I,what is whisper ai,ok,,,,,,,,,,
whisper automatic speech recognition,1,320,38,1.6,I,what is whisper ai,ok,,,,,,,,,,
whisper voice to text,1,320,45,1.08,I,what is whisper ai,ok,,,,,,,,,,
open source voice recognition,1,260,43,1.62,I,what is whisper ai,ok,,,,,,,,,,
whisper mic,1,260,13,0.23,I,what is whisper ai,ok,,,,,,,,,,
whisper microphone,1,260,16,0.23,I,what is whisper ai,ok,,,,,,,,,,
whisper talk,1,260,31,1.8,I,what is whisper ai,ok,,,,,,,,,,
whisper run,1,260,27,0,I,what is whisper ai,ok,,,,,,,,,,
whisper audio to text,1,260,30,1.67,I,what is whisper ai,ok,,,,,,,,,,
